smiles,Transfer_Learning,Index,UMAP_1,UMAP_2,PCA_1,PCA_2,TNSE_1,TNSE_2
Cc1cccc(NC(=O)C(C#N)=Cc2ccc[nH]2)c1C,Pre-Training_Dataset,143880,13.40706,10.045769,-0.7831163908541909,0.06523835329267955,-11.270117,-5.940892
COc1cc(O)c2c(=O)cc(C(=O)NCCCCCCN(C)Cc3ccccc3)oc2c1,Pre-Training_Dataset,1021774,12.634338,9.449295,-1.537202064161709,0.2873577347910543,-25.949406,-1.8404675
CC1(C)Cc2nnc(-c3cccc([N+](=O)[O-])c3)[n+]([O-])c2C(C)(C)O1,Pre-Training_Dataset,658899,14.744356,13.404036,0.269167811325442,-1.285842016865715,16.467857,16.015236
O=C(NN=Cc1cccc(Br)c1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1,Pre-Training_Dataset,63065,15.028326,11.65333,-0.3595299343838066,1.0275833455425187,-2.3770483,-31.286812
Cc1cccc(C(=O)C2=C(N(C)C)C(=O)NC3(CCCC3)C23CCCC3)c1,Pre-Training_Dataset,614548,13.272451,11.239127,0.19623521492622012,-0.11814688596837034,-4.2249556,-26.774633
NC(=O)C1(N2CCCCC2)CCN(S(=O)(=O)c2cc(Cl)ccc2Cl)CC1,Pre-Training_Dataset,1465740,13.8836155,13.6431265,1.2284094853449752,0.36846723151980815,-11.739441,16.308712
Cc1[nH]c2ccccc2c1C=C1C(=O)NC(=O)NC1=O,Pre-Training_Dataset,902530,12.380495,9.7530155,-0.09305757999829697,-1.5512399991813393,6.277333,2.0310159
O=C1CC(N2CCCN(C3CC(=O)N(c4ccc(F)cc4)C3=O)CC2)C(=O)N1c1ccc(F)cc1,Pre-Training_Dataset,756481,12.034463,12.163879,1.829976153321401,-0.6368415532675169,7.3502965,8.5838175
OC1CN(c2ccc3ncc(-c4cc5ccccc5o4)n3n2)C1,Pre-Training_Dataset,272355,10.969729,13.05512,0.9798006751041548,-0.9844115621907787,3.9178033,-12.935091
COc1ccc(C(C)=O)cc1COC(=O)CCC(=O)c1cccs1,Pre-Training_Dataset,1105744,14.089805,10.311186,-1.7346272254663724,0.04500619315183906,-7.501604,-2.1834817
CN1C(C)(C)CN(c2cc(F)ccc2CNC(=O)c2nc(C3CCOC3)n(C)c(=O)c2O)S1(=O)=O,Pre-Training_Dataset,1543359,12.471974,12.873073,1.2730234291863731,0.7525547079223779,10.337128,8.674237
NCCCC(=O)CCc1ccc(S(N)(=O)=O)cc1,Pre-Training_Dataset,459076,11.69225,9.977302,-0.40453585161923944,-0.13747129286759874,-1.0721967,5.0283937
CCOC(=O)C1=C(C)n2c(sc(=C3C(=O)Nc4ccccc43)c2=O)=NC1c1ccc(OC)cc1,Pre-Training_Dataset,1594567,11.726456,11.002131,-0.5854282006099356,-0.48910478574091154,-20.50252,5.3113947
CCN(CC)c1nc(C)nc2c(-c3c(C)cc(OC)cc3OC)c(C)nn12,Pre-Training_Dataset,1530196,13.818796,10.407022,-0.9008415750324181,-1.5398737028583225,14.937374,-9.760332
CCCCc1ncc(C(C)=CC(=O)O)n1Cc1ccccc1Cl,Pre-Training_Dataset,893274,12.255918,11.092303,-0.021679933288006478,-0.11187636544339623,6.153548,-11.046171
CCN(c1ccccc1)S(=O)(=O)c1ccc(Cl)c(NC(=O)CSc2nncn2C)c1,Pre-Training_Dataset,563155,14.052615,12.691927,-0.5702272780136045,0.9007034417444004,-16.17741,14.538856
CC1=CC2OC3C(O)CCC(C)(C2(CO)CC1)C31CO1,Pre-Training_Dataset,1222468,10.02504,11.407823,1.0705915418311176,-0.3871209942749366,9.981067,-5.4415216
CNC(=O)Oc1cccc(Cl)c1,Pre-Training_Dataset,411299,13.779724,11.062193,-1.0304316388188521,-0.0278717090646598,-5.596451,-1.4641448
O=C1C=C(O)C(Cc2cccc(CCNS(=O)(=O)c3ccc(Cl)cc3)c2)C1,Pre-Training_Dataset,1612333,14.505801,12.611394,0.20311146666964994,0.2113659835385528,-5.5570207,3.7486422
CCOC(=O)Cn1c(=O)nc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2c1=O,Pre-Training_Dataset,113999,12.330091,10.953747,-0.27704098721451886,-0.38410997248427353,0.84780777,-2.0327003
O=C(NCCNc1nccc(-c2c(-c3cccc(O)c3)nc3sccn23)n1)Nc1cccc(C(F)(F)F)c1,Pre-Training_Dataset,1509750,13.619175,12.170826,-0.7590879808029249,0.6684900392082758,-14.106127,-12.310427
O=C1c2ccccc2C2=NS(=O)(=O)c3cccc1c32,Pre-Training_Dataset,1198280,12.215639,10.361577,-0.03007685248018658,-1.4051267355605275,4.153869,-1.9432639
O=C(CCCCC1SCC2NC(=O)NC21)NCCOCCOCCOCCOCCC(=O)N(CCCC(=O)ON1C(=O)CCC1=O)CCCC(=O)ON1C(=O)CCC1=O,Pre-Training_Dataset,171135,11.37835,11.307134,0.41289740516904333,0.7372873846383108,22.728596,-10.610137
COc1ccc2oc(-c3cn(C)nc3C)c(O)c(=O)c2c1,Pre-Training_Dataset,211974,12.882898,9.234415,-0.552458677183939,-1.1402896422267592,-18.834038,3.822103
C=C1C(=O)OC2C1C(O)C(OC(=O)C(C)C)C(C)CCC(=O)C(C)(O)C2OC(=O)C(C)C,Pre-Training_Dataset,887909,10.08727,11.321079,0.8179839027994374,-0.32240364581705466,19.370565,-25.511158
Cc1cnn2c1nnc1ccc(Cl)cc12,Pre-Training_Dataset,907762,13.635644,10.874951,0.27149885177316085,-1.284041687881919,12.878769,-3.5058947
COc1cc(C=COc2cccc(OC)c2)cc(OC)c1,Pre-Training_Dataset,770643,13.097398,9.867735,-1.1394059418400264,-1.5360459052427233,-20.274939,1.6055956
COc1ccc2c3c4c(c5c(ccc6ccn(C)c65)c3n(CCN3CCCC3CO)c2c1)C(=O)NC4=O,Pre-Training_Dataset,277608,11.817604,12.434315,0.8916287604105682,-0.3454944502588978,-19.457628,5.4311113
NCC1OC(n2cc(I)c(=O)[nH]c2=O)C(F)C1O,Pre-Training_Dataset,949666,10.262802,10.198429,0.9311745860353077,-0.9088039507574804,13.846173,-28.586302
Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(=O)NC(Cc3ccccc3)C(=O)O)ccc12,Pre-Training_Dataset,1439522,12.419546,9.254216,-1.282673470420728,0.112372287334167,24.63193,-0.1944615
CCS(=O)(=O)N1CCc2cc(C(=O)NCCc3ccc(OC)c(OC)c3)ccc21,Pre-Training_Dataset,726920,12.229457,12.561359,-0.7449390636348037,1.4553992181131137,-13.698432,8.439437
CC(O)C(=O)O.CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,Pre-Training_Dataset,1065923,12.858079,13.376435,1.0947266637216841,-0.10737777401859204,12.035706,-2.1297693
Nc1ccc(-c2nc3ccc(-c4ccc5nc(N)sc5c4)cc3s2)cc1,Pre-Training_Dataset,1081177,13.170841,10.341532,-0.1810579885303633,-1.7769302584134372,1.832543,-5.8314996
CC(C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2C(=O)CCC2c2ccccc2)cc1,Pre-Training_Dataset,385073,11.051306,12.354606,0.7479798477582765,0.6237387336111643,-2.4488976,21.290504
O=C(C=Cc1ccc(Cl)cc1)COc1c(-c2ccc(O)cc2)oc2cc(O)cc(O)c2c1=O,Pre-Training_Dataset,1186054,12.859729,9.62828,-0.6949889243687303,-0.6398150571196134,11.104765,5.7505646
CN(C)c1cccc2c(S(=O)(=O)NCCCCCCOc3cccc4c3CCCC4CCCN3CCN(C4CCCCC4)CC3)cccc12,Pre-Training_Dataset,15497,12.315855,12.7911005,1.268718830505459,0.4869614205237726,-2.225319,-9.491872
COC(=O)CCCOC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,Pre-Training_Dataset,733588,10.171723,11.202911,0.4567144185597992,0.3164935860947849,23.897417,-24.996315
COc1ccc2cc(C3c4cc(OC)c(OC)cc4CCN3C(=O)c3ccco3)c(O)nc2c1,Pre-Training_Dataset,590761,11.6152935,12.339416,0.11855462195462015,0.11877525122526636,-16.625013,-15.493047
CN1CCN(c2ncc(-c3cc(Cl)cc(Cl)c3Cl)c(N)n2)CC1,Pre-Training_Dataset,1437731,15.087811,11.019466,1.243201733170608,-0.9427252079781344,19.091667,6.826358
CC(C)(C)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,Pre-Training_Dataset,1324783,12.85918,11.027514,-0.04934270525360966,-0.9997514091508152,0.43817288,-3.1672614
O=C1c2c(O)cccc2Cc2ccc(CCCCc3ccccc3)c(O)c21,Pre-Training_Dataset,955392,11.184594,11.184177,0.13292488122517324,-0.5696862600853365,12.175082,18.881426
Nc1ccc(-c2csc(Nc3ccncc3)n2)cc1,Pre-Training_Dataset,1441733,14.583575,10.410011,-0.3824793657265639,-1.4171049730379164,12.7998495,-18.036474
O=C(CCCCl)Nc1c2c(nn1-c1ccccc1)CSC2,Pre-Training_Dataset,424033,12.705111,11.945709,-0.0828712450681397,0.6330675276078233,-29.847052,-2.734713
CC1CN(C(C)CO)S(=O)(=O)c2ccc(Br)cc2OC1CN(C)C(=O)NC1CCCC1,Pre-Training_Dataset,999276,12.084214,12.082743,0.9641136634298196,0.813543667662006,18.401005,26.57946
CC(=O)NC(Cc1ccccc1F)C(=O)NC1CCN(S(=O)(=O)c2ccccc2)CC1,Pre-Training_Dataset,943028,13.534103,13.705027,0.9726303306777991,1.2826996997278044,-9.103419,15.740527
CC(=O)C1CCC2C3CC(O)C4=CC(=O)CCC4(C)C3C(=O)CC12C,Pre-Training_Dataset,967698,10.055236,11.481059,0.903388996299738,-0.2635275829988832,21.88049,-19.78038
CC(C)CC(=O)Nc1ccccc1N1CCCC1,Pre-Training_Dataset,1572288,12.795178,12.599647,0.5400727473240472,1.0457509755402388,-4.540207,6.3605695
CN(C)CCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,Pre-Training_Dataset,1218842,13.253391,12.043079,-0.5112568118014359,-1.1388775259498072,-0.6550023,-2.2077951
CCn1c(C)nnc1SCC(=O)Nc1ccc(N2CCOCC2)cc1,Pre-Training_Dataset,1010248,13.211208,13.454608,0.8005082888563403,1.5165551928266694,-17.538378,23.159601
Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3cn(C)c4ccccc34)c(C)c12,Pre-Training_Dataset,134261,12.905405,12.598689,0.29009154496340794,1.2121530213965688,-11.465477,-7.6474714
COC1=CC(C)C2CC3OC(O)C(O)C4C(C)=C(OC)C(=O)C(C2(C)C1=O)C34C,Pre-Training_Dataset,551041,10.268496,10.979037,0.24440707433636188,-0.5650177180133594,13.430184,-1.5605888
COc1cccc(-c2nc(NCc3ccc(OC)cc3OC)c3ccccc3n2)c1,Pre-Training_Dataset,1262182,12.677393,10.809722,-1.9921430813708094,-1.294576374506841,-18.143621,0.6900649
O=C(O)COCC(=O)Nc1ccc(Oc2ncnc3cc(Cl)ccc23)nc1,Pre-Training_Dataset,490719,14.61203,11.770384,-1.0972451989883403,0.7394785945498499,-24.27152,10.94209
CC(c1cc(O)nc(SC2CCCC2)n1)c1c(Cl)cccc1Cl,Pre-Training_Dataset,1038304,11.067884,12.217366,0.7224608282072844,-0.6607388488448871,7.9476943,-16.378242
CN1CCc2c(c3cc(Cl)ccc3n2C(=O)c2cccc(Cl)c2)C1,Pre-Training_Dataset,1568527,13.42194,14.149273,0.7473007720997972,0.4117346792958219,-18.102026,14.924639
Oc1c(Br)cc(Br)cc1C=Nc1ccc2[nH]ncc2c1,Pre-Training_Dataset,947138,13.934947,9.775289,-0.13227601940772896,-1.5256590945614958,8.473676,-4.2955008
Cc1ccc(C(=O)Nc2cccc(NC(=O)c3cccs3)c2)c(C)c1,Pre-Training_Dataset,123186,14.249303,10.810573,-1.2524228794430305,0.987326610115579,-10.885066,-18.093143
NC(CCSCCF)C(=O)O,Pre-Training_Dataset,1180762,11.380192,9.940038,0.11990787286680936,-0.40425987444275424,11.153707,-8.489393
COCOc1ccc(C=CC(=O)c2cc(CC=C(C)C)c(OC)c(CC=C(C)C)c2O)cc1OC,Pre-Training_Dataset,468029,13.185091,9.660964,-1.6045588331449807,-0.4653328626015422,14.486574,5.2363544
C=C1CCC2C(C)(COC(=O)CCN3CCOCC3)C(O)CCC2(C)C1C=CC1=CCOC1=O,Pre-Training_Dataset,918564,9.982584,11.4935875,1.853383597360616,0.9585872405217043,31.683577,7.1878204
COC(=O)c1sccc1NC(=O)Cc1cccs1,Pre-Training_Dataset,1242837,13.93663,10.871003,-1.239944086179923,0.4462276419513506,-8.529246,-19.32363
CCc1nnc(NC(=O)CSc2nnc(CSc3nc(C)cc(C)n3)o2)s1,Pre-Training_Dataset,438682,13.616501,12.610034,-0.8193620378597415,0.26147532564403125,19.701958,-11.003209
[N-]=[N+]=NCC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,Pre-Training_Dataset,1366398,11.717754,13.431519,0.8041907210926723,-0.6432437960273039,16.286806,-20.899307
Cc1cn(CC=CCn2c(=O)n3c4c(cccc42)CCC3)c(=O)[nH]c1=O,Pre-Training_Dataset,1127295,11.166077,11.469581,1.1290342084009135,-0.5496992543779242,25.692394,-16.836199
CCn1cc(CN2CCC(O)(Cn3nc(C)ccc3=O)CC2)cn1,Pre-Training_Dataset,65385,11.217359,13.06557,1.3317639405229071,-0.30761344605713,3.9063814,19.318617
COc1ccc(C(C)=O)cc1C(=O)CC(C)(C)O,Pre-Training_Dataset,1186360,13.883722,10.296414,-1.2107269177303805,0.16168958680552942,-7.4147053,-1.9505942
CC(CCC1(C(C)C)CO1)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC45CC35CCC12C,Pre-Training_Dataset,375764,10.058157,11.451331,1.1581718744465896,-0.6058338216503777,10.464109,-6.7113304
CC(C)c1cc(-c2ccccc2)cc(-c2ccccc2)[n+]1CCc1ccc(S(N)(=O)=O)cc1,Pre-Training_Dataset,421328,11.697976,10.146523,-0.5977258874769176,-0.9427532421586631,-0.92205,5.2851624
COc1cccc(C(=O)NCCN2C(=O)SC(=Cc3cccs3)C2=O)c1OC,Pre-Training_Dataset,1532452,14.131318,10.58632,-1.2253244886784278,0.5185815154352404,15.731175,-0.98164654
O=C(NC1C[N+]2(CCCc3cccs3)CCC1CC2)C(O)(c1cccs1)c1cccs1,Pre-Training_Dataset,378617,13.996943,10.93247,0.43539262139282775,0.68908789813081,-8.913143,-19.473017
O=C1NC(=O)C(c2ccccc2)=C1Nc1ccccc1,Pre-Training_Dataset,1547514,12.283504,10.040164,-0.2454983946801816,-1.0306494031717963,5.9082932,-0.74558884
COC(=O)C1N2C(=O)C(Br)(Br)C2SC1(C)CSc1nc(-c2ccccc2)c(-c2ccccc2)o1,Pre-Training_Dataset,1487795,12.58127,10.823827,-0.21652274498094864,-0.10949842802456411,-6.932441,-24.506275
N#Cc1ccc(Cn2cncc2CNC2C(=O)N(Cc3cccc(Br)c3)CCc3ccccc32)cc1,Pre-Training_Dataset,1119182,11.383289,12.339071,1.2591908386510984,-0.09439861212119456,5.546183,-17.122173
O=C(NCCc1ccccc1)NC(C(=O)NO)c1ccccc1,Pre-Training_Dataset,110254,11.744686,10.448764,-0.8876296216908522,0.37382115681102607,-3.8864648,-4.851863
CC(C)NC1CCc2c(O)cc(O)cc2C1,Pre-Training_Dataset,734887,10.6299305,11.953446,0.9162431877275549,-0.21895366690258566,12.614179,-0.3850231
NC(=S)NN=C1C(=O)N(CN2CCN(c3ccnc4cc(Cl)ccc34)CC2)c2cc(Cl)ccc21,Pre-Training_Dataset,1279049,12.306772,12.572375,1.048662375735849,-0.032743950256464725,-4.4286814,15.943891
COc1cnc(-c2cccc(Cn3nc(-n4ccc5ccc(F)cc54)ccc3=O)c2)nc1,Pre-Training_Dataset,212313,11.75319,12.189359,-0.6640241549420866,-1.0323795643769291,-23.512884,3.162981
O=C(NCc1nc2cccnc2n1C1(c2ccccc2)CC1)C(Cc1c(F)ccc(F)c1F)NC(=O)C1(C(F)(F)F)CC1,Pre-Training_Dataset,1493933,12.958715,11.270098,0.22613425864151568,0.5397039753208439,-1.0880551,-11.677809
c1ccc2c(CN3CCOCC3)c3ccccc3c(CN3CCOCC3)c2c1,Pre-Training_Dataset,1397679,12.600882,14.135709,1.4908484639353976,-0.7409831750526469,4.7276897,15.139604
COC(=O)Cn1sc2ccccc2c1=O,Pre-Training_Dataset,722114,12.545723,11.319412,-0.6515496641390396,-0.02580152610937401,-4.467014,-9.641321
O=c1[nH]c(Br)c(-c2ccccc2)c(=O)[nH]1,Pre-Training_Dataset,763467,12.36633,9.954133,-0.06574707654960879,-1.623444341207182,6.2757545,-0.44301546
COc1ccc(C(=O)C(C)Sc2ccc(Cl)cc2)cc1OC,Pre-Training_Dataset,67893,13.744153,10.277457,-1.4426193043516178,-0.1472541038951464,-7.198957,-1.2210442
COC(=O)c1cccc(-c2ccc(C3COC4(C=CC(=O)C=C4)O3)cc2)c1,Pre-Training_Dataset,536905,13.323263,11.137376,-0.2788858039377933,0.10001329645525889,-3.7049966,-0.8049361
CCn1c(C(=O)NCc2ccccc2C)cc2oc3ccccc3c21,Pre-Training_Dataset,1487774,12.418354,9.365744,-0.4689715426111419,0.42259713319414743,-7.934945,-12.874848
Cc1ccc2c(O)c(C(=O)NCc3cccs3)cnc2c1,Pre-Training_Dataset,673962,14.13581,10.745556,-0.875913669202107,0.2680704236808555,-10.187161,-18.088722
COc1cc(-n2c(-c3ccccc3)csc2=S)cc(OC)c1OC,Pre-Training_Dataset,1191495,13.536117,9.325075,-0.8501738052858603,-1.5629527998093962,18.684093,1.028308
COC(=O)CC1CNC(=O)c2ccc(Br)n21,Pre-Training_Dataset,1283913,12.513169,11.355799,0.2267878510703449,0.3703989659427234,13.408685,-10.187888
CN(C)C1(c2ccccc2)CCC2(CC1)NCCc1c2[nH]c2ccc(F)cc12,Pre-Training_Dataset,1568191,12.495372,9.604665,0.463923873328296,-1.3900017128541728,6.8144546,2.574721
O=c1oc2ccc(F)cc2c2c1Nc1ccccc1N2,Pre-Training_Dataset,1443151,12.455672,9.364604,0.21949207035066914,-1.4370414664165823,8.703331,-0.14800833
Cc1cc(=O)n2nc(-c3ccccc3)cc2n1C,Pre-Training_Dataset,1535420,12.537582,10.604249,0.11671839692901292,-1.3699844201612599,5.6955566,0.32053882
ON=C(c1cc(-c2ccc(O)cc2)ccc1O)C(F)(F)F,Pre-Training_Dataset,969920,12.5793085,9.739152,-0.256558290176533,-1.309309300457459,10.684982,2.8529692
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(N3CCOCC3)nc12,Pre-Training_Dataset,82424,13.31131,13.216723,0.2263658416532376,1.8704122868786046,-12.646238,0.044811055
COc1cc(C2c3cc4c(cc3C(OC(C)=O)C3COC(=O)C23)OCO4)cc(OC)c1OC(C)=O,Pre-Training_Dataset,1197029,13.563391,9.130267,-0.20626889647023477,-0.3584631629839133,21.27556,3.596606
O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1)NCc1ccccc1O2,Pre-Training_Dataset,462845,14.911491,13.07408,0.45996830767354485,-1.2060458538277596,17.547108,13.048968
CCS(=O)(=O)c1ccc(-c2cc3ncn(C)c(=O)c3c(NC(C)C)n2)cc1,Pre-Training_Dataset,830535,14.773081,12.234982,0.1088354505982157,-0.7361079017006537,13.751798,-14.935961
CCCc1nc2c(C)cc(C(=O)NCc3cccc(OC)c3)cc2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,Pre-Training_Dataset,1393454,12.804073,11.640094,-1.57668885401658,0.4853022984220742,-22.473139,2.489144
COc1ccc2c(c1)C=CN=Cc1cc(O)ccc1CC2=O,Pre-Training_Dataset,1025845,12.831301,9.274469,-0.6281847195817621,-0.9646086273708653,-22.050894,4.8738627
CCN(CC)c1ccc(C2C3=C(O)CC(C)(C)CC3=NC(C)=C2C(=O)OCCOC)cc1,Pre-Training_Dataset,604524,11.726341,11.065781,-0.1761101881211562,-0.05555970651263143,6.4610295,-20.839092
COc1cc(C2c3cc4c(cc3C(OC(=O)c3cnccn3)C3COC(=O)C23)OCO4)cc(OC)c1O,Pre-Training_Dataset,1279893,13.567734,9.1336565,-0.2871084602541122,-0.43387281085338636,21.372387,3.639452
COC(=O)C1=C(c2ccc(Cl)c(Cl)c2)C2CCC1C2,Pre-Training_Dataset,1501396,13.29641,12.062295,-0.045022434153939264,0.23261610697843652,-5.19389,0.23181401
CC(C)(C)n1ncc2c1NC(=O)CC2c1ccc(C(=O)O)cc1,Pre-Training_Dataset,413966,10.955102,13.308969,0.8934114037178251,-0.0416469472434373,14.039174,1.3788781
CC(=O)Nc1cccc(OCC(=O)NS(=O)(=O)c2ccc(Cl)cc2)c1,Pre-Training_Dataset,190976,14.402043,12.442003,-1.5218352603923857,1.0123816924487499,-14.439663,11.008449
COc1cc(CC(C)N(C)C(C)C)c(OC)cc1I,Pre-Training_Dataset,1247994,13.6831875,9.602123,-1.0238716642611967,-1.3598465863631,8.439057,-6.1891894
COc1cc(-c2cc(=O)c3cc(C)cc(C)c3o2)cc([N+](=O)[O-])c1O,Pre-Training_Dataset,1275643,13.097113,9.180929,-0.9245216391521391,-1.3105015708947763,16.022886,3.8178635
CCn1c(=O)c2nc(-c3ccc(S(=O)(=O)NCCN(C)C)cc3)[nH]c2n(CC)c1=O,Pre-Training_Dataset,996322,14.745802,12.27526,0.06497217400639829,-0.9015535554137654,1.952208,-2.1123617
CC(=O)c1cnc2ccc(-c3cc(F)c(O)c(Cl)c3)cc2c1NC1CCC(CN2CCC(N)C2)CC1,Pre-Training_Dataset,1189940,11.636575,13.896654,1.0828950924641136,0.9083455675105958,-3.1237712,1.5935827
COc1ccc2c(c1)c(CC(=O)Nc1ccc(Cl)cc1)c(C)n2C(=O)CCN1CCCC1,Pre-Training_Dataset,656752,12.530596,12.828136,-0.41062692330835004,1.5645186672090474,-11.532889,9.615503
Cc1ccc(C(=Cc2ccccc2)C(=O)N2CCc3ccc(C(=O)NO)cc3C2)cc1,Pre-Training_Dataset,1183805,13.232232,13.583742,0.1606152354008542,1.0783577274799756,-1.3270521,26.514944
CC(C)OC(=O)Nc1ccc2c(c1)N(C(=O)COC1CCCC1)c1ccccc1CC2,Pre-Training_Dataset,514509,10.644298,11.893223,0.34809287914561304,1.5866416125924756,-1.0560652,30.652601
Cn1cccc(C(=O)NCCC2CCN(S(=O)(=O)NC(=O)NCC3CC4C=CC3C4)CC2)c1=O,Pre-Training_Dataset,163759,13.432989,13.848423,1.1756618355103747,1.3724273973126777,-23.560535,-22.491734
COc1cccc2cc(C(=O)N(Cc3ccc(Cl)c(Cl)c3)C(C)C)oc12,Pre-Training_Dataset,1498951,13.290798,9.684263,-1.342033385170114,-0.019935571318545984,15.032592,-1.1773748
CCOC(=O)n1c(=O)n(Cc2ccc(Cl)c(Cl)c2)c2ccccc21,Pre-Training_Dataset,1078570,11.934796,11.044909,-0.1930254163766703,0.06483368955026318,16.402607,-2.8376472
Cc1ccccc1NC(=O)Nc1ccc2c(c1)C(=O)N(C)C1CCC(CC(=O)NCC3CC3)OC1CO2,Pre-Training_Dataset,588926,12.909622,12.7652855,0.43224679457359877,1.6191428963497516,-16.991615,-7.350284
CCOc1cc(C(=O)NN)ccn1,Pre-Training_Dataset,164880,13.539674,10.583109,-1.049193963262447,0.32301944228891377,-8.9773035,-10.78389
Cc1nn2ncccc2c1-c1ccnc(Nc2ccc(N3CCN(C)CC3)cc2)n1,Pre-Training_Dataset,1608830,15.047688,11.053147,1.0807611756873186,-0.4731219308745326,25.73447,-11.354083
CCOC(=O)C1ON(c2ccccc2)C(c2ccc(Cl)cc2)C12C(=O)Nc1ccc(F)cc12,Pre-Training_Dataset,298387,11.641707,11.072811,0.20907875833327766,-0.0891743405854917,24.305233,6.142868
CC(C)CC1CC2(CCC3CC2C3(C)C)Oc2c(C=O)c(O)c(C=O)c(O)c21,Pre-Training_Dataset,163640,10.044044,11.437162,1.1525191156690904,-0.5237227147007273,9.4432,-6.0769086
CCC(Sc1nnc2c(n1)[nH]c1ccccc12)C(=O)Nc1ccccc1OC,Pre-Training_Dataset,771340,13.955328,10.254239,-1.7525730622853146,-0.045498645234210384,-14.280504,-4.684637
CCN(C(=O)N1CC(Oc2cc(F)cc(F)c2C)C1)c1ccc(OC)nc1,Pre-Training_Dataset,867635,11.992298,13.108757,-0.043997371054278624,0.17526081500658472,18.77599,-13.161109
OCC1OC(c2ccccc2)C=CC1Oc1ccc(C2CCCC2)cc1,Pre-Training_Dataset,501392,10.905441,12.256231,0.6594904341786726,-0.6824449393872254,5.014725,5.8681235
COCC(NC(=O)Nc1cc2[nH]nc(N3CCCC3)c2cn1)c1ccc(F)cc1,Pre-Training_Dataset,1260675,12.04786,13.510992,0.21708433968686525,0.9518316833611021,-34.28062,-1.9816248
CCc1nnc2c(Nc3cccc(C(C)=O)c3)nc3ccccc3n12,Pre-Training_Dataset,1443490,14.109852,11.87943,-0.7335497039427453,0.46037722815041093,-9.6148205,-9.60123
Cc1ccc(-c2ccc(C=NNC(=O)CN3CCCC3)o2)cc1Cl,Pre-Training_Dataset,432688,13.451659,12.743512,0.6760979464545631,0.7877997268037366,16.678295,10.475436
CC1c2cccc3c2N(CC3)c2ccccc2N1CCN(C)C,Pre-Training_Dataset,856893,10.505036,12.274974,1.4520783662764303,-0.7415296369184424,5.1039467,-7.8026743
Oc1c(N=Nc2ccc3cccc(O)c3n2)ccc2ccccc12,Pre-Training_Dataset,1373200,12.471458,10.516797,-0.3590606194620105,-1.5058080517758774,-1.5518886,-10.731546
COc1c(OC)c(CC(O)C(C)(C)O)c2oc(=O)ccc2c1OC,Pre-Training_Dataset,234945,12.934586,9.196409,-0.5967180137767456,-0.9408762370047842,10.287049,-0.6393554
Nc1ccccc1NC(=O)CCCCCC(=O)Nc1cncc(Br)c1,Pre-Training_Dataset,76135,13.722774,11.828966,-0.9193132107663079,0.5651707175787547,-9.5034895,-14.379772
Cc1cc(C(=O)NCCO)ncc1-c1cc(C(F)(F)F)cc2[nH]ncc12,Pre-Training_Dataset,1252412,13.631594,12.173119,-0.582172467563226,0.2539383961467692,-11.934914,-13.848934
CC(C)(C)[Si](C)(C)OCC#CC1(O)CCCCC1CC(Sc1ccccc1)Sc1ccccc1,Pre-Training_Dataset,1384196,10.970751,11.852037,0.6942700177207,-0.5188426311069405,6.550614,-7.696554
COc1ccc(CNS(=O)(=O)c2ccc(NC(=O)C(O)C(O)C(C)C)cc2)cc1OC,Pre-Training_Dataset,630853,14.466179,12.3971815,-1.9471022590760239,0.9966239247171073,-16.06251,7.9426036
Cc1cc2[nH]c(=O)c3cnn(C4CCOC4)c3c2cc1C(=O)N1CCC(OCC(C)(F)F)CC1,Pre-Training_Dataset,1311650,11.816998,14.084788,1.443463687135899,1.017393975961678,-7.3751082,15.955786
COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)cc2F)c1,Pre-Training_Dataset,332715,14.058972,11.618562,-2.1027109486162625,0.9105821500045036,-16.32254,-1.5382293
CC(C)(C)c1ccc(OCc2ccc(C(=O)NC3CCN(C4CCCCC4)C3)cc2)cc1,Pre-Training_Dataset,113175,12.511459,12.722405,0.5663029695395126,1.6323003762440198,-9.606046,8.373063
Cc1ccc(S(=O)(=O)N2CCN(c3ncccn3)CC2)c(C)c1,Pre-Training_Dataset,1391678,13.659297,13.805121,1.098318059467671,-0.4879027128722805,-2.2491462,11.39735
