,can,score,time
237,OCC#Cc1c2cc(S(O)(=O)=O)c(OC)cc2n2cc(C)c(C)cc12,-6.9,383.7800521850586
238,C1CCCCCC1C(c1c(=O)[nH]ccc1)OCc1ccccc1NS(C)(=O)Cl,-7.4,420.2123427391052
239,c1cc(Oc2ccc3c(n[nH]c3NC(=O)C3CCNC3=O)c2)ccn1,-6.6,402.6034655570984
240,N(CCCO)(O)CCN1C(=O)c2cc(Cl)ccc2S1(=O)=O,-5.6,319.63044595718384
241,[nH]1c2c(O)cc(CCC)c(SCc3ccnc(OC)c3)c1c2=O,-5.6,316.703675031662
242,C1C(C2=C(C(O)=O)[C@H](C(=O)Nc3cc(N)cc(Cl)c3)CS2)=CCCCC1,-6.8,534.7727599143982
243,N1CCN(c2nc3nc(C4CC4)ccc3s2)CC1=O,-6.4,277.4599618911743
244,C1[CH](N(Cc2cccnc2)S(=O)(=O)c2ccc(Cl)cc2)C(=O)O1,-5.4,299.1535863876343
245,O=C(O)c1c(C2CC2)c(CC(=O)N2C[C@](C)C[nH](C)C2=O)ccc1,-5.8,413.32466316223145
246,C(CC(CCN1CC2CCCCC2)(O)C1)C(F)(F)F,-5.7,298.72295451164246
247,c1cccc(-c2c(-c3ccccc3)c(C(=O)O)c3c(n2)cccc3)c1Cl,-7.0,471.0793960094452
248,C1CN(SC2=CS(=O)(=O)c3cc(C4CC4)ccc3N2)CC(=O)C1,-6.4,307.03618812561035
249,C1N(CCC(CCC(NC(C)(C)C)=O)C[C@H](C)C)S(=O)(=O)c1=O,-5.7,342.22142577171326
250,C1C(NC(Nc2cccc(Br)c2)CC(=O)NC)=NS(=O)(=O)c1,-6.2,296.83245730400085
251,OC(=O)CCC(=O)N(c1c(F)ccc(F)c1)C(Cc1ccccc1)=O,-7.2,406.38081979751587
252,c1cc(Oc2c(Br)ccc(O)c2Cl)c2c(c1)cccc2,-6.6,295.0098557472229
253,FC(F)(F)C1(C#CC2CC2)S(=O)(=O)N=Cn2ccc(Cl)c21,-5.5,304.987667798996
254,C(C1OC)scc1N(Cc1ccc(F)cc1)C(Cc1ccccc1)=O,-6.7,316.58173179626465
255,S1OC(Nc2cc(CC(=O)O)cc(CC)c2-c2ccc(F)cc2)OS(F)c(=O)O1,-7.1,585.2236444950104
256,c1cc(-c2ccccn2)ccc1CN1C(C(=O)O)Cc2c(Cl)cccc21,-6.5,468.1721522808075
257,OC(=O)Cc1cc(CC(Cc2ccccc2)N)cc(Cc2ccc[nH]2)c1,-7.5,481.45113611221313
258,S1(=O)(=O)CC2(S(=O)(=O)c3ccc(C)cc3)C(CCC)Nc1NCCN2,-5.8,455.1929533481598
259,N(C(Cc1ccccc1)C(=O)O)C(Cc1c(C)cccc1)C(Cc1ccccc1)NC,-6.6,566.6650602817535
260,C1(C2=C=CS(=O)(=O)N=C1c1cc(-c3ccc[nH]c3=O)nc(C3CC(C)c3)c1)cc2,-8.9,523.2899634838104
261,c1cc(Br)c(Cl)c(F)c1CC(O)=O,-5.5,204.60266280174255
262,C(c1ccc(CC(=O)NC2c3ccccc3CC2O)cc1)=O,-5.6,312.4945921897888
263,c1cc(Oc2ccc(C(=O)O)c(F)c2)ccc1NS(C)(=O)=O,-6.6,389.88181042671204
264,O1C2OCC(C2)(C)C2CC(C(C(F)(F)F)NCC2)CC1,-6.1,363.71201968193054
265,C1NC(c2c(NS(=O)(=O)c3ccccc3)c3c(cc2)cccc3)NC1=O,-8.2,388.90528774261475
266,C1(C2CCCC2)NC(=O)c2cccc(Cl)c2C1=O,-6.5,245.91639828681946
267,C1N(c2ccc(NC(N)=O)cc2)C(=O)Nc2ccc(N)cc21,-7.6,314.62159514427185
268,c1cc(C2=Nc3ncc(C)cc3C(O)C2)ccc1Oc1ccc(C(=O)O)s1,-6.9,478.4121835231781
269,c1(S(CC)(=O)=O)c(F)cc1CN1c2ccccc2CS1(=O)=O,-5.7,337.35263085365295
270,c1c(Oc2ccc(C)c(NC(O)C3CC3)c2)cc(NC(=O)C(C)C)cc1Cl,-7.4,513.3651158809662
271,C1C2C(CCC(NC(C3CC3)CCC)O1)NC(=O)C2=O,-5.4,272.66492772102356
272,C1CCC2CCCN(S(c3c(F)cccc3)Cc3cc(F)ccc3)C21,-6.7,371.1586196422577
273,c1(N2CCC3(N(CCO)CCO3)CC2)cc(-c2c(=O)n(Cc3ccccc3)c2N)[nH]c1,-7.2,732.4991431236267
274,C1CCN(S(=O)(=O)c2cccnc2)c2cc(Cl)c(C)cc2C1,-6.4,320.6714520454407
275,C1cc(-c2sc3c(c2)c(C(=O)N2CCOCC2)c(C(=O)O)s3)s1,-5.9,358.098073720932
276,c1(C(=O)O)C(OC(=O)C(=O)c1cccc(Br)c1)(O)Cc(N)cn1,-6.1,375.2055513858795
277,C12CC(c3cc(Cl)c(Cl)cc3)CCC(C(=O)O1)C2,-5.5,319.2672483921051
278,O1CN(S(=O)(=O)c2ccc(C#CCCO)s2)CC(N2CCOCC2)C1,-6.2,414.90712666511536
279,c1c(S(=O)(=O)NC2c3cc(N(CC)C(=O)NCCNC)ccc3CN2)cc1,-6.0,457.44299483299255
280,c1ccccc1C(c1ccc3c(c1)cc(C(=O)O)cc3)Nc1ccccc1,-7.0,490.6600522994995
281,N(C(c1cc(-c2ccccc2)cc(N)c1C(Cc1ccc(C(NC)=O)o1)NC)O)N(CC),-8.5,744.0231196880341
282,c1cc(Oc2cc(C(NC)=O)ncc2)ccc1NC(=O)Nc1c(F)cccc1,-7.0,457.51151728630066
283,c1cc(Cl)c2c(c1)c(C1=Nc3ccccc3S(=O)(=O)N1)ccc2Cl,-8.0,295.72645378112793
284,Cc1sc2c(c1C)c(-c1ccccc1)c(CC(=O)NC1CC1)c(=O)n2C,-5.8,380.9598617553711
285,c1cc(F)ccc1CN1[C@@H](CO)CC(CCC(=O)O)C1(C)NC(=O)Cl,-6.1,512.8573944568634
286,c1cc2c(cc1NC(NC(=O)OC)OCC2)NC(c1ccccc1Cl)=O,-7.1,537.3711738586426
287,c1(C(c2nc3c(s2)CS(=O)(=O)CN3)O)cccc(NC(=O)CO)c1,-6.8,477.98745608329773
288,c1c(C)c(C(F)(F)F)cc(NS(=O)(=O)c2ccc(C(F)(F)F)s2)c1,-7.0,346.5164575576782
289,c1ccc(-c2cc(N(S(C)(=O)=O)C)c(NC)cc2Br)cc1,-5.7,311.645626783371
290,c1cc(NS(c2ccc(F)cc2)C(O)C(CCc2ccccc2)O)on1,-5.4,486.1023757457733
291,O=C(NN(c1ccc(C)cc1)C1CCC23CC2CCN3C(CCNC3=O)Cl)C3Cc1,-7.6,518.1591267585754
292,CS(=O)(=O)N(Cc1ccc(Br)cc1)C(Cc1ccccc1)C(=O)O,-5.8,360.79873728752136
293,c1(Cl)c(Cn2cc(CCC3CCS(=O)(=O)NC3)ccc2=O)cc1Br,-6.5,362.6202700138092
294,C(OC(=O)NC(NC(c1c(O)cccc1)C(C)C)C1CC1)=O,-5.3,368.84813141822815
295,CN1C(=O)c2ccc(O)cc2C1(C)C(C)3C(c1ccccc1)N=S3(C)CCl,-6.9,763.6373717784882
296,O1C2C(NS(=O)(=O)c3ccc(N)cc3)CC2Sc2ccc(CN)cc21,-7.2,472.23603105545044
297,c1cc(Oc2c(C(C)=O)nccc2)ccc1Cl,-4.8,255.16453194618225
298,S(=O)(=O)Nc1cc(C#CC(C)(C)C)ccc1C1CCC(O)CC1,-6.7,421.09003019332886
299,c1cc(NS(=O)(=O)c2ccc(CC)s2)cc2c1S(=O)(=O)OC2=O,-5.8,306.73694586753845
300,C1C(c2nccc(C#CCC(=O)OC)c2)=C(O)[C@H](C2CC2)CC1=O,-6.7,419.8916540145874
301,c1(CN2CCC3(N(c4cccc(C)c4)CC2)NC(=O)C3)ccc1Cl,-6.9,377.81202721595764
302,c1(N2C[C@@H](CC(C(=O)O)Cc3ccccc3)CC2)c(Cl)cccc1Cl,-6.3,393.7591953277588
303,c1c(CC)scc1-c1c(CC(=O)O)n(Cc2cccc(Br)c2)cc1,-6.4,367.51296162605286
304,O1C(F)(F)c2ccccc2C1Nc1c(Cl)ccc(C3CC3)c1,-7.6,335.66047072410583
305,C(C=O)(CCCN1C(C)COCC1CN1CC2CCC1(C)OS(=O)=O)CC2=O,-5.9,481.1187572479248
306,c1ccc(CC(NC(=O)N2C(C)C3CC(O)CCC32)C(C)(C)C)c(Br)c1,-7.0,433.0940012931824
307,C1C(c2c(Cl)cccc2)Nc2ccccc2C(O)=NS1,-7.3,251.20742011070251
308,c1cc(F)ccc1CN1C2(CCN(c3c(F)cccc3)C2=O)CC1=O,-6.8,397.6150104999542
309,O=C(O)c1ccc(-c2ccc(CC(F)(F)F)s2)cc1,-5.8,340.2592730522156
310,Fc1c(Oc2ccc(CNC)s2)c2c(c1)c(C)c(=O)n2Cc1cccc(F)c1CC,-7.1,469.94532537460327
311,O1C(CC)CCC1Cc1c(=O)nc(N)[nH]c1NC(Cc1ccccc1)=O,-7.3,460.4635097980499
312,c1cc(CCO)c(C(F)(F)F)cc1S(=O)(=O)Oc1cc(C)sc1,-6.5,405.6121394634247
313,c1cccc(CC(=O)NC2c3c(cccc3)S(=O)(=O)N2C2CC2)c1,-5.6,329.8186078071594
314,CNC(c1ccc2c(c1)NC(=O)CnO2)C(C)C(c1ccc(F)cc1)N(c1cCC1)CC,-7.7,542.7681660652161
315,c1(CC(NC)(C(=O)N2C[C@H]3CCC(O)=CCC3)CC2)ccn1,-5.5,395.2172620296478
316,FC(F)(F)c1sc(-c2ccc(C(O)=O)c(C)c2)c(C2CC2)c1C(O)Cl,-6.9,644.164134979248
317,FC(F)(F)c1cccc(Cn2c3cc(F)ccc32)c1,-6.4,259.3792567253113
318,c1cc(NS(=O)(=O)c2c(C)cccc2)cc2occc12,-6.0,283.1498713493347
319,C1C(CCn2c(C(F)(F)F)nc3c(c2C(=O)NC)cc(-c2ccccc2)c3)CC1,-7.5,450.6709072589874
320,CN(C(CO)Cc2ccc(F)cc2)C(c1ccccc1)=O,-5.7,346.5303373336792
321,c1cc(S(=O)(NC(=O)OC2CCOCC2)C(O)CC(C)C)c2ccccc2Cc1,-6.7,556.2923693656921
322,c1cccc(C)c1CC(NC(=O)Nc1cc(C)cc(Br)c1)SCl,-6.3,311.53896045684814
323,c1ccc(CC(NS(=O)(=O)Nc2ccc(N)c(C)c2)N2CCCCC2)cc1,-6.4,461.135294675827
324,Fc1cc2ccc(C(F)(F)F)c(-c3ccccc3)c2[C@]1,-6.0,318.8799591064453
325,c1cccc(CC(NC(=O)N2C[C@]([nH]2)C(CCC(=O)OC)=O)c1Br)Cl,-6.4,371.16910696029663
326,c1cc(CN2CCC3(NC(=O)C4CC4)CCC(O)C3C2)ccc1C(=O)O,-7.0,578.0774021148682
327,c1ccc(CC(NC(C)=O)C(F)(F)F)s1,-5.8,235.70266270637512
328,N(C(C1CC1)C(=O)N1C[C@](C)C(C(c2ccccc2)=O)=O)C1=O,-6.0,339.78676319122314
329,c1cc(-c2c(Cl)c3cccc(Cl)c3n2Cc2cc(C)ccc2)sc1,-6.8,310.75625228881836
330,c1ccc(CC2(C(O)=O)CS(=O)(=O)c3n[nH]cc32)cc1Br,-5.7,378.2195987701416
331,c1cc(Oc2cc(C(=O)NC)ncc2)ccc1NS(=O)(=O)CC(=O)O,-5.9,509.5748288631439
332,C1CCCOCC1c1c2c(ccc1)cc(C(F)(F)F)n2Cc1ccccc1,-6.7,413.30007886886597
333,C12CC(CC(O)=C(NS(=O)(=O)N1)N(Cc1ccccc1)CC(=O)NC2=O)=O,-7.1,361.09918451309204
334,c1(F)c(F)c(C(c2ccccc2)N2C[C@H]([C@@H](C)C)CC2)c1Br,-6.5,457.4594678878784
335,OC(C)(F)C(NC)C(=O)OCc1ccc(C(=O)NC(=O)N)cc1,-6.1,379.6852858066559
336,N1(S(=O)(=O)c2ccccc2Cl)C(O)=C(O)C1,-5.6,275.21175813674927
337,C1CCC2OC1c1ccc(NC(=O)Nc3c(F)cccc3Br)cc12,-7.1,364.21457386016846
338,C1NOC2(CCN(S(=O)(O)=O)CC2)C(=O)OS1,-5.4,232.56359791755676
339,c1ccc(Oc2c(C(CC)(C)C)c3ccc(C(=O)O)cc3[nH]c2=O)cc1Br,-7.6,456.4270842075348
340,O1C2CCCC1CC(C(Cc1ccccc1)C(=O)O)C2,-5.9,293.22348189353943
341,c1cc(C)c(F)c(CC(C(C)=O)CC(O)CN2CCOCC2)c1,-6.0,348.79632592201233
342,CNC(=O)c1ccccc1NC(c1cc(C(F)(F)F)ccc1Br)=O,-7.4,370.0243020057678
343,c1(CNc2c(C(O)=O)c(-c3cncc(N)c3)n3c(=O)cccc13)cncc2Cl,-8.2,745.2380628585815
344,O=S(=O)(O)Cc1ccc2sccc2c1C(=O)NC(C)(C)C,-6.8,334.9255518913269
345,c1(-c2c(F)ccc(Cl)c2)c(Cn2c3c(cccc3c2=O)Br)cc1,-6.8,330.1693272590637
346,C1CC2(CCN(S(=O)(=O)c3cc(F)ccc3)C2)c2c(ccc(F)c2C)C1,-7.6,269.31203532218933
347,CN1[C@](C(=O)NC(c2ccccc2)C(=O)Nc2ccc(Br)cc2)CC[C]1,-6.5,389.29467582702637
348,Fc1ccc(-c2cc(C(=O)NC)c(C(=O)O)s2)s1,-6.6,294.73020696640015
349,Nc1ccc(NS(c2cccnc2)S(=O)(=O)c2cc(C)ccc2)cc1,-7.1,415.3578803539276
350,c1(-c2sc3cccc(C)c3c2C(F)(F)F)c(C(=O)O)s1,-6.1,346.6745982170105
351,Fc1ccc2c(Oc3ccc(Cl)c(C(=O)O)c3)c(Cl)ccc2c1Cl,-7.1,381.3744113445282
352,c1cccc(-c2cc(NS(=O)(=O)c3ccc(C)cc3C)ncc2)c1Cl,-7.4,399.4207057952881
353,c1cc(NC(=O)C(NC)C(CC2CCCCC2)=O)ccc1C(O)=O,-6.3,356.4252464771271
354,c1ccc(c(Br)c1C(C(C)NC(=O)O)O)Cc1ccccc1,-5.9,412.4004762172699
355,c1cc(Br)ccc1S(=O)(=O)Nc1ccc(C(O)C(F)(F)F)s1,-6.8,358.8555293083191
356,O=C(NC12CC(C1)c1ccccc1S(=O)(=O)N2)c1cc(C(O)Cc1cc(F)C(F)cc1CC)C1,-7.8,918.2756116390228
357,C1Nc2cc(F)ccc2CN(CC(=O)NC(C(NC(C)(C(C)C)C(C)C)=O)Cc(N)c1),-6.8,643.5800232887268
358,O(CC12CC3CC(C1)CC(C2)CC(C(O)=O)(C3)CC2)C2(F)F,-7.1,216.45474410057068
359,B1CCCCCC1Cc1ccc(C(O)=O)s1,-7.1,0.1576998233795166
360,CC(C)(C)CC(=O)N1Cc2c(cccc2C#CCO)C(=O)C1C,-6.4,317.9983193874359
361,C1C2CCC(c3c(N4CCC5(CC4)CCNC5=O)CC3)CC2CC1Cl,-7.1,325.9289104938507
362,c1ccc(S(N2C=O)c3c(OC)c(C4CCC4)ccc3S2(=O)=O)cc1Br,-5.6,408.6467659473419
363,O=C(O)CNCC(=O)N1CCOCC1c1c(CN(C)C)c2c(O)cc(F)cc12,-7.1,529.8633496761322
364,Cc1ccc(cc1)S(=O)(=O)C(=O)Nc1c(F)c(F)ccc1C(=O)O,-6.6,410.24253821372986
365,N(C(C(C)C)=O)C(Cc1ccc(F)cc1)OC(c1c(O)cccc1)=O,-7.4,376.7670600414276
366,c1ccc(CNC(=O)CO)cc1CC(=O)N1C[C@@H](C(CC)COc2cnn(Cc2)C)c1,-7.0,625.1906876564026
367,OCc1ccc(S(=O)(=O)O)c2cc(C)ccc12,-5.8,278.4115397930145
368,Fc1c(NC(C(OC)C(C)C)=O)c(C)cc(Br)c1-c1ccc(C)cc1,-6.0,414.16847372055054
369,c1c(-c2c(Br)=C(c3ccc[nH]c3=O)[nH](F)c2Cl)ccc(=O)s1,-7.0,335.63677191734314
370,C1CC(=O)N(Cc2cc(CC(F)(F)F)c(C)s2)CCC1,-5.6,290.05492544174194
371,C1C2CC(C(C(=O)NC(C3CC3)=C)Nc3ccccc32)CCC1CCO,-8.1,436.62713956832886
372,C(Nc1ccccc1)(c1c(-c2c(F)cccc2)cc(CC(=O)O)s1)=O,-6.3,433.086617231369
373,c1cc(F)ccc1-c1cc(CN(CC(C)C)C)c(C(=O)O)s1,-6.6,316.187148809433
374,O=C(c1cc(c(-c2cccnc2)s1)N(C)c1cccc(Br)c1C)O,-6.2,380.83152413368225
375,CNC(=O)c1ccc(S(=O)(=O)Nc2ccc(C(O)=O)cc2)cc1,-6.7,390.80521607398987
376,O=S1(=O)C(Cc2ccc(F)cc2)Nc2ccccc21,-6.4,244.25047636032104
377,c1(F)ccc1CN1CCNC(=O)CC1C(=O)NC(=O)Nc2ccccc2CC(F)F,-7.7,650.9778044223785
378,c1c(Br)c(CCC(O)=O)cc(N)c1CC(Cc1ccccc1)Cl,-6.8,428.4575436115265
379,c1c(C)c(F)ccc1-c1cccc(CNC(=O)OC2CNC(=O)C2)c1,-7.7,341.92569637298584
380,c1ccc2sc(NC(=O)c3cc(N(CC)C)ncc3)nc2c1C(CO)=O,-5.2,440.84754276275635
381,C1C(=O)NC(CC(=O)N2C[C@@H]3CCCCC3[C@@H](C)C2)C1,-6.0,306.7243938446045
382,N1CCOC2C(NC(=O)c3ccc[nH]c3=O)C(O)=NC2C1,-6.2,318.9236047267914
383,c1cc(F)cc(CNC)c1N(Cc1ccc(Br)cc1)CCSCl,-5.1,329.85509419441223
384,N(C(=O)c1cc(-c2c(=O)[nH]c(NC3CCC(C)CC3)cc2)sc1S(=O)CC)C,-6.1,440.3833405971527
385,c1(Cn2cc(C(O)=O)c(C(c3ccccc3)NC(=O)N)c2Cl)ccn1,-6.2,503.96984124183655
386,O=C(CCC(C)C)N(Cc1cccc(O)c1)S(c1ccc(Br)cc1)F,-6.1,396.73648619651794
387,N1(c2cccc(Br)c2)ccc(Br)c1C1CC1,-5.1,237.99602484703064
388,c1(O)ccc(C(F)(F)F)c(F)c(CCc3c(F)cccc3)cc1C(=O)O,-6.6,524.3898823261261
389,C1C(C)CC(c2cc3c(cc2)NCCO3)N(S(=O)(=O)c2c(cccc2)C)C1,-8.2,443.63313579559326
390,c1ccc(CC(NC(=O)OC23CC4CC(C2)CC(C)(C4)C3)=O)cc1Br,-7.1,387.1963760852814
391,C1CN(c2nc3c(s2)cc(F)cc3)C2(CCCC2)C1,-6.8,216.90168929100037
392,FC(F)(F)Oc1ccc2c(OC)cc(-c3ccc4c(c3)NC(=O)C4)c(N)cc2cc1Cl,-7.1,599.3748817443848
393,c1ncc2c(NC[C@@H]2)nccc2ccc(F)cc12,-6.3,154.4856128692627
394,C(C1(c2ncc(C(O)=O)s2)c2cccc(Br)c2)CC1,-5.5,278.04434037208557
395,c1ccc(Oc2c(CN(S(=O)(=O)C)C)cncc2)cc1Br,-5.4,280.1427128314972
396,c1cc(Oc2c(C(=O)O)oc3sc(C4CC4)cc23)ccc1C(O)=O,-7.4,441.27022194862366
397,C(c1ncc2nc(C(F)(F)F)cc(Cl)c2c1)C1CC1,-6.0,274.22786831855774
398,CC(C)CN1C(=O)c2ccccc2NC(=O)C12CCCC(C(O)=O)C2=O,-6.4,448.7933132648468
399,FC(F)(F)c1ccc(CNc2ccc3nc(C(F)(F)F)ccc3c2)s1,-7.6,368.9294226169586
400,c1cc(Nc2c(N)ccc(CC(=O)C(NC)CC)c2C(C)C)ccn1,-5.7,437.1543574333191
401,C1CC1c1cccc(c1)S(=O)(=O)Cc1c2c(c(C(=O)O)c(Cl)ccn2)[nH]1,-7.3,456.1053009033203
402,c1ccc(CC(O)=NS(=O)(=O)c2ccc(N)cc2)c(-c2ccn(C)c2)c1,-6.0,511.94699263572693
403,Fc1cccc(-c2c(C(=O)NC)n(Cc3ccn4cncc4c3)cc2)c1,-6.8,371.1777250766754
404,O1C2CC(C)(C(CCN(C)O)CC2)OCc2c(F)cccc21,-7.0,355.77051639556885
405,c1c(NCCc2ccccc2)cccc1S(=O)(=O)Nc1ccccc1,-6.2,340.31028032302856
406,c1cc(Oc2ccc(S(=O)(=O)NC)cc2)c2c(ncc(Cl)c2)c1,-5.9,321.79628014564514
407,c1ccc(Br)c(-c2c(F)nc(NS(=O)(=O)C)s2)c1Br,-5.9,270.43632793426514
408,CS(=O)(=O)N(Cc1ccccc1)C(=O)c1cc(F)c(CNS(=O)(F)F)cc1,-7.3,485.8741796016693
409,CS(=O)(=O)NCc1sc(-c2ccc(Br)cc2)nc1,-5.7,265.2678916454315
410,c1cccc(-c2cc(NC(c3ccc[nH]c3=O)CC3CC3)c(C(=O)O)s2)c1,-7.1,432.09709906578064
411,O=C(O)C(C(NN1CCOCC1)O)Nc1cccc(O)c1,-6.3,426.8183968067169
412,c1(-c2nccc3n(CC(O)=O)c(C(=O)O)c(C)c23)sc(Cl)cc1,-5.8,416.14506578445435
413,C(O)c1cc(N)c(C(F)(F)F)cc1C(=O)c1ccnc(NC)c1,-7.6,452.51020908355713
414,N1(C(F)(F)F)OCC2C(C(O)=O)C(Cc3cc(=O)[nH]cc3)NCC(C)N12,-7.1,577.0018773078918
415,c1(N)cc2n(Cc3sc(C)c(C(=O)NCCO)c3)cc(O)c(Cl)c2c1,-6.6,527.0396413803101
416,N(C(=O)c1c(N)n(CCC)cc1)c1ccc(C(NC(C)(C)C)C(C)C)cc1,-6.3,579.0726456642151
417,c1(N2C(C(O)=O)[C@H]2N2CCOCC2)cccc(C)c1-c1ccc(F)1,-6.3,449.9492681026459
418,C1CNC(C(Nc2ccc(C(NC)=O)cc2)C(O)=O)C1,-6.0,328.8500146865845
419,C(=O)(OC(=O)c1(C(O)CNC(=O)Nc2ccc(Br)cc2)CN)C1,-6.3,464.5710015296936
420,Fc1cc2nc(CC3CC3)n(-c3ccccc3)c2c2c1CC(=O)NCC2=O,-6.9,379.44351172447205
421,c1cc(Oc2ccc(NC(=O)C)cc2)ccc1Cn1scnc1=O,-5.7,390.217405796051
422,c1cc(F)ccc1CNC(=O)C1CC2CCCC(C1)C2=O,-6.4,262.55097675323486
423,C1C(=O)NC(c2ccc(C3CS(=O)(=O)c4cc(F)ccc4C3)s2)OC1,-8.0,306.0677590370178
424,C1C2CCOC2N(c2nc3c(cc2)c(Cl)cc(Cl)c3)C1,-6.6,267.30160570144653
425,c1c(NS(CCC)S(=O)(=O)C)c(-c2ccc(C(=O)O)s2)ncn1,-5.8,353.49855375289917
426,c12c(cc(-c3cc4c[nH]cc4cc3)c(F)c(-c3ccc[nH]c3=O)c2)ccc1Cl,-7.8,742.4526371955872
427,c1cc(-c2sc(-c3c(F)ccc(C)c3)c(C(N)=O)c2Cl)ccc1Cl,-6.6,359.32530975341797
428,c1(N2CC(OC(C3CC3)CC2S(NC(=O)C2CC2)=O)N1)=O,-5.5,361.3000693321228
429,c1(-c2c(Cl)ccc(O)c2)c2nc(-c3ccc[nH]c3=O)ccc1c2Cl,-7.1,520.1192781925201
430,c1(Nc2c(NC)cc(Cl)cc2)sc(C#CCO)c(C(=O)O)c1,-5.9,387.9048869609833
431,C1CN(c2c(F)cccc2C(=O)O)S(=O)(=O)c2ccc(Cl)cc21,-6.3,363.41438150405884
432,C1C(c2c(N(S(=O)(=O)c3ccc(C)c(C)c3)c3cccc(Cl)c3C2)N)N1,-6.4,556.9323921203613
433,C1(C)CCC(C(=O)O)(CC(NC(C(C)(C)C)=O)=C2CC2)CC1,-5.5,315.28415632247925
434,N(C(=O)NCC(=O)NC1CC1)c1ccc(F)cc1CCC(=O)O,-6.4,385.648668050766
435,c1c(O)ccc(Br)c1Br,-4.6,138.7635464668274
436,S(=O)(=O)N(CC(=O)NC)C12CC3CC(C1)CC(C3)CC2=O,-5.6,287.4003551006317
437,O1CCN(CC(O)=O)C(CC)(O)CN(c2ccc(Cl)cc2Br)C1,-5.7,427.1245822906494
438,CC1CCC(C)C(N2C=CS2(=O)=O)C1(C)C,-4.9,234.8522925376892
439,O=C(NC(Cc1cccc(O)n1)Cc1cccc(Br)c1)O,-5.7,378.0263030529022
440,O1C2CCC(C2)Nc2cc(NC3CCN(c4ccc(F)cc4Cl)CC3)ccc12,-7.0,420.59927105903625
441,FC(F)(F)c1c(N)cc2c(c1)C(=O)CnOS2(=O)=O,-6.4,282.20722794532776
442,c1ccc2nc(C(C(O)=O)c3ccc(C(=O)O)s3)c(C3CC3)cc2c1,-6.8,432.8765561580658
443,C1CC1CNc1cc(NS(=O)(=O)C)ccc1C(C)CCCC1CC1,-6.1,388.97851276397705
444,Brc1ccc(Cn2c3c(cc(C)c(C(O)CO)c3)C2)c(N)c1Br,-6.7,465.3007595539093
445,c1c(Br)ccc2c(N)c(NC(C)=O)cc(N(CCC)C3CC3)c12,-5.6,382.36337971687317
446,c1(Br)c2sccc2c1CN1C[nH](C(O)C2CC2)CC1,-5.5,317.3866674900055
447,C(C1CC2CCCCC2(C2)CN(C(=O)c2cc(NC)ccc2)CC2=O)C1,-6.5,419.18698143959045
448,c1nccc2c(c(C(=O)O)c1)cc(C(F)(F)F)c(S(N)(=O)=O)c2O,-5.8,533.4327235221863
449,C1CCCCCC1CN1C(=O)c2cccc(Cl)c2S1(=O)=O,-6.4,276.55877447128296
450,c1(C)cc(N2C(C(=O)O)S(=O)(=O)c3cc(Cl)ccc32)c1Br,-6.8,305.6646740436554
451,c1(S(=O)(=O)Nc2cc(N)ccc2)cc(-c2ccccc2)c1C(O)=O,-7.0,577.3426940441132
452,c1cccc(-c2cc3c(c(NC4CC4)n2)C(C)=CS(=O)(=O)N3)c1Br,-7.2,351.0492525100708
453,C1CC1Cn1c(C(C)C(F)(F)F)c(C2CC2)cc1NC(=O)C(O)=O,-6.0,399.8499970436096
454,FC(F)(F)c1cc(CS(=O)(=O)C)sn1,-5.1,219.40871024131775
455,Fc1c2c(cc(N4CCC5(CC4)CCNC5=O)cc2)c(N1)Br,-6.7,291.6666920185089
456,FC(F)(F)c1ccncc1CNc1nn(C(=O)N2C[C@@]2C)cc1,-6.9,295.8547856807709
457,c1(C)cc(CNc2c(Br)n(Cc3ncccn3)cc2)c1Br,-6.5,294.66971039772034
458,c1ccc(Br)c(NC(NC(=O)NC(C)c2ccc(F)cc2)=O)c1,-6.9,378.40968656539917
459,C1(NC(N(c2scnc2-c3scnc3)C(C)C)=NC=O)C(=O)N1c1ccc1CCl,-6.0,484.09481620788574
460,C(C(F)(F)F)(O)c1ccccc1CN(CCC)c1cc(O)ccc1Cl,-5.8,426.1777958869934
461,Cc1S(c2cccc(F)c2)C(=O)Oc2ccc3ccccc3c2c1C(O)=O,-7.5,566.3472166061401
462,c1ccc(CN2CC(=O)N(C(c3ccccc3)CC(C)C)CC2)cc1Br,-6.5,388.08045530319214
463,c1cc(CC)c2c(c1)NC(=O)Cn1nc(C(=O)C3C(OC)CC3)c3c(C(F)c2c3N)N1,-7.6,539.9463157653809
464,c1cc(NC(c2ccccc2)=O)c2c(c1)S(=O)(=O)C=CS2(=O)=O,-6.4,265.3302526473999
465,C1CC1c1ccc(Cn2c3c(cccc3)n(Cc3ccc(=O)[nH]c3)c2=O)s1,-7.3,377.33232855796814
466,c1ccc2cc(C(=O)O)ccc2c1NCC(C(C)C)N1CCCCC1=O,-6.9,383.1967098712921
467,c1(N)c(Cn2c(C#CCO)c(-c3ccncc3)c3c(O)cccc23)cc1Cl,-7.0,512.4978394508362
468,CN1C(=O)CN(C(c2ccccc2)CC3CCCCC3)S1(=O)=O,-5.7,361.06382036209106
469,c1c(-c2c(Cl)cc(F)cc2)c3ccccc3n1Cc1ccccc1Cl,-7.0,347.13120341300964
470,N1C(=O)CCN(C(C)(C)C)C(=O)c2ccc(-c3c(F)cccc3)cc21,-7.7,394.8974304199219
