,can,score,time
238,C1CCCCCC1C(c1c(=O)[nH]ccc1)OCc1ccccc1NS(C)(=O)Cl,-6.4,311.621080160141
239,c1cc(Oc2ccc3c(n[nH]c3NC(=O)C3CCNC3=O)c2)ccn1,-6.7,293.78297996520996
240,N(CCCO)(O)CCN1C(=O)c2cc(Cl)ccc2S1(=O)=O,-5.6,243.0082197189331
241,[nH]1c2c(O)cc(CCC)c(SCc3ccnc(OC)c3)c1c2=O,-5.3,240.3149073123932
242,C1C(C2=C(C(O)=O)[C@H](C(=O)Nc3cc(N)cc(Cl)c3)CS2)=CCCCC1,-6.4,400.90389919281006
243,N1CCN(c2nc3nc(C4CC4)ccc3s2)CC1=O,-6.3,202.91092348098755
244,C1[CH](N(Cc2cccnc2)S(=O)(=O)c2ccc(Cl)cc2)C(=O)O1,-5.6,227.5143859386444
245,O=C(O)c1c(C2CC2)c(CC(=O)N2C[C@](C)C[nH](C)C2=O)ccc1,-5.2,311.1053247451782
246,C(CC(CCN1CC2CCCCC2)(O)C1)C(F)(F)F,-5.8,218.08910179138184
247,c1cccc(-c2c(-c3ccccc3)c(C(=O)O)c3c(n2)cccc3)c1Cl,-6.1,353.81922817230225
248,C1CN(SC2=CS(=O)(=O)c3cc(C4CC4)ccc3N2)CC(=O)C1,-6.5,214.5129427909851
249,C1N(CCC(CCC(NC(C)(C)C)=O)C[C@H](C)C)S(=O)(=O)c1=O,-4.8,267.3124849796295
250,C1C(NC(Nc2cccc(Br)c2)CC(=O)NC)=NS(=O)(=O)c1,-5.8,229.95610189437866
251,OC(=O)CCC(=O)N(c1c(F)ccc(F)c1)C(Cc1ccccc1)=O,-6.2,299.5670921802521
252,c1cc(Oc2c(Br)ccc(O)c2Cl)c2c(c1)cccc2,-6.1,211.59675407409668
253,FC(F)(F)C1(C#CC2CC2)S(=O)(=O)N=Cn2ccc(Cl)c21,-4.8,243.09993600845337
254,C(C1OC)scc1N(Cc1ccc(F)cc1)C(Cc1ccccc1)=O,-5.7,232.5616171360016
255,S1OC(Nc2cc(CC(=O)O)cc(CC)c2-c2ccc(F)cc2)OS(F)c(=O)O1,-5.6,442.1052231788635
256,c1cc(-c2ccccn2)ccc1CN1C(C(=O)O)Cc2c(Cl)cccc21,-6.1,349.82313799858093
257,OC(=O)Cc1cc(CC(Cc2ccccc2)N)cc(Cc2ccc[nH]2)c1,-5.1,355.41326093673706
258,S1(=O)(=O)CC2(S(=O)(=O)c3ccc(C)cc3)C(CCC)Nc1NCCN2,-5.9,350.13996386528015
259,N(C(Cc1ccccc1)C(=O)O)C(Cc1c(C)cccc1)C(Cc1ccccc1)NC,-5.4,416.5807075500488
260,C1(C2=C=CS(=O)(=O)N=C1c1cc(-c3ccc[nH]c3=O)nc(C3CC(C)c3)c1)cc2,-7.0,341.47207856178284
261,c1cc(Br)c(Cl)c(F)c1CC(O)=O,-4.7,151.1351261138916
262,C(c1ccc(CC(=O)NC2c3ccccc3CC2O)cc1)=O,-5.9,239.98898482322693
263,c1cc(Oc2ccc(C(=O)O)c(F)c2)ccc1NS(C)(=O)=O,-5.8,285.58610224723816
264,O1C2OCC(C2)(C)C2CC(C(C(F)(F)F)NCC2)CC1,-6.1,277.48596119880676
265,C1NC(c2c(NS(=O)(=O)c3ccccc3)c3c(cc2)cccc3)NC1=O,-7.0,284.81176018714905
266,C1(C2CCCC2)NC(=O)c2cccc(Cl)c2C1=O,-5.5,167.45383739471436
267,C1N(c2ccc(NC(N)=O)cc2)C(=O)Nc2ccc(N)cc21,-7.0,214.5901234149933
268,c1cc(C2=Nc3ncc(C)cc3C(O)C2)ccc1Oc1ccc(C(=O)O)s1,-6.9,343.90514636039734
269,c1(S(CC)(=O)=O)c(F)cc1CN1c2ccccc2CS1(=O)=O,-5.2,219.7645719051361
270,c1c(Oc2ccc(C)c(NC(O)C3CC3)c2)cc(NC(=O)C(C)C)cc1Cl,-6.3,370.2322895526886
271,C1C2C(CCC(NC(C3CC3)CCC)O1)NC(=O)C2=O,-5.0,212.33254718780518
272,C1CCC2CCCN(S(c3c(F)cccc3)Cc3cc(F)ccc3)C21,-6.3,261.72129797935486
273,c1(N2CCC3(N(CCO)CCO3)CC2)cc(-c2c(=O)n(Cc3ccccc3)c2N)[nH]c1,-7.2,505.99997067451477
274,C1CCN(S(=O)(=O)c2cccnc2)c2cc(Cl)c(C)cc2C1,-5.4,213.06833362579346
275,C1cc(-c2sc3c(c2)c(C(=O)N2CCOCC2)c(C(=O)O)s3)s1,-5.4,235.65125703811646
276,c1(C(=O)O)C(OC(=O)C(=O)c1cccc(Br)c1)(O)Cc(N)cn1,-5.5,254.87574338912964
277,C12CC(c3cc(Cl)c(Cl)cc3)CCC(C(=O)O1)C2,-5.5,227.31165194511414
278,O1CN(S(=O)(=O)c2ccc(C#CCCO)s2)CC(N2CCOCC2)C1,-5.3,278.9076247215271
279,c1c(S(=O)(=O)NC2c3cc(N(CC)C(=O)NCCNC)ccc3CN2)cc1,-6.3,306.2110764980316
280,c1ccccc1C(c1ccc3c(c1)cc(C(=O)O)cc3)Nc1ccccc1,-6.9,333.6747941970825
281,N(C(c1cc(-c2ccccc2)cc(N)c1C(Cc1ccc(C(NC)=O)o1)NC)O)N(CC),-6.7,514.3198888301849
282,c1cc(Oc2cc(C(NC)=O)ncc2)ccc1NC(=O)Nc1c(F)cccc1,-6.3,311.161057472229
283,c1cc(Cl)c2c(c1)c(C1=Nc3ccccc3S(=O)(=O)N1)ccc2Cl,-7.2,173.6668095588684
284,Cc1sc2c(c1C)c(-c1ccccc1)c(CC(=O)NC1CC1)c(=O)n2C,-5.6,271.88258028030396
285,c1cc(F)ccc1CN1[C@@H](CO)CC(CCC(=O)O)C1(C)NC(=O)Cl,-6.3,348.5137996673584
286,c1cc2c(cc1NC(NC(=O)OC)OCC2)NC(c1ccccc1Cl)=O,-6.3,371.0170269012451
287,c1(C(c2nc3c(s2)CS(=O)(=O)CN3)O)cccc(NC(=O)CO)c1,-6.5,322.1371066570282
288,c1c(C)c(C(F)(F)F)cc(NS(=O)(=O)c2ccc(C(F)(F)F)s2)c1,-6.0,227.98461389541626
289,c1ccc(-c2cc(N(S(C)(=O)=O)C)c(NC)cc2Br)cc1,-5.6,205.14904475212097
290,c1cc(NS(c2ccc(F)cc2)C(O)C(CCc2ccccc2)O)on1,-6.1,336.1221055984497
291,O=C(NN(c1ccc(C)cc1)C1CCC23CC2CCN3C(CCNC3=O)Cl)C3Cc1,-6.9,243.27373433113098
292,CS(=O)(=O)N(Cc1ccc(Br)cc1)C(Cc1ccccc1)C(=O)O,-4.9,247.19404435157776
293,c1(Cl)c(Cn2cc(CCC3CCS(=O)(=O)NC3)ccc2=O)cc1Br,-6.2,226.58528661727905
294,C(OC(=O)NC(NC(c1c(O)cccc1)C(C)C)C1CC1)=O,-5.2,256.879994392395
295,CN1C(=O)c2ccc(O)cc2C1(C)C(C)3C(c1ccccc1)N=S3(C)CCl,-5.7,477.4346079826355
296,O1C2C(NS(=O)(=O)c3ccc(N)cc3)CC2Sc2ccc(CN)cc21,-6.2,319.6440620422363
297,c1cc(Oc2c(C(C)=O)nccc2)ccc1Cl,-5.0,166.69448041915894
298,S(=O)(=O)Nc1cc(C#CC(C)(C)C)ccc1C1CCC(O)CC1,-6.1,322.58295130729675
299,c1cc(NS(=O)(=O)c2ccc(CC)s2)cc2c1S(=O)(=O)OC2=O,-5.3,200.76965832710266
300,C1C(c2nccc(C#CCC(=O)OC)c2)=C(O)[C@H](C2CC2)CC1=O,-5.6,282.9636163711548
301,c1(CN2CCC3(N(c4cccc(C)c4)CC2)NC(=O)C3)ccc1Cl,-6.4,262.51957654953003
302,c1(N2C[C@@H](CC(C(=O)O)Cc3ccccc3)CC2)c(Cl)cccc1Cl,-5.5,274.92635679244995
303,c1c(CC)scc1-c1c(CC(=O)O)n(Cc2cccc(Br)c2)cc1,-6.1,241.61155104637146
304,O1C(F)(F)c2ccccc2C1Nc1c(Cl)ccc(C3CC3)c1,-6.0,225.90905046463013
305,C(C=O)(CCCN1C(C)COCC1CN1CC2CCC1(C)OS(=O)=O)CC2=O,-5.7,344.11054968833923
306,c1ccc(CC(NC(=O)N2C(C)C3CC(O)CCC32)C(C)(C)C)c(Br)c1,-5.8,291.56290650367737
307,C1C(c2c(Cl)cccc2)Nc2ccccc2C(O)=NS1,-6.2,141.41764092445374
308,c1cc(F)ccc1CN1C2(CCN(c3c(F)cccc3)C2=O)CC1=O,-6.6,270.11927556991577
309,O=C(O)c1ccc(-c2ccc(CC(F)(F)F)s2)cc1,-5.6,220.60765147209167
310,Fc1c(Oc2ccc(CNC)s2)c2c(c1)c(C)c(=O)n2Cc1cccc(F)c1CC,-6.7,318.5423254966736
311,O1C(CC)CCC1Cc1c(=O)nc(N)[nH]c1NC(Cc1ccccc1)=O,-6.2,314.7414140701294
312,c1cc(CCO)c(C(F)(F)F)cc1S(=O)(=O)Oc1cc(C)sc1,-6.0,273.48977065086365
313,c1cccc(CC(=O)NC2c3c(cccc3)S(=O)(=O)N2C2CC2)c1,-6.0,223.40858840942383
314,CNC(c1ccc2c(c1)NC(=O)CnO2)C(C)C(c1ccc(F)cc1)N(c1cCC1)CC,-6.0,376.4359006881714
315,c1(CC(NC)(C(=O)N2C[C@H]3CCC(O)=CCC3)CC2)ccn1,-5.5,271.8130724430084
316,FC(F)(F)c1sc(-c2ccc(C(O)=O)c(C)c2)c(C2CC2)c1C(O)Cl,-6.0,475.33516931533813
317,FC(F)(F)c1cccc(Cn2c3cc(F)ccc32)c1,-5.8,175.54775071144104
318,c1cc(NS(=O)(=O)c2c(C)cccc2)cc2occc12,-6.3,194.50679111480713
319,C1C(CCn2c(C(F)(F)F)nc3c(c2C(=O)NC)cc(-c2ccccc2)c3)CC1,-6.6,310.23286843299866
320,CN(C(CO)Cc2ccc(F)cc2)C(c1ccccc1)=O,-5.7,236.99783968925476
321,c1cc(S(=O)(NC(=O)OC2CCOCC2)C(O)CC(C)C)c2ccccc2Cc1,-6.6,402.3668956756592
322,c1cccc(C)c1CC(NC(=O)Nc1cc(C)cc(Br)c1)SCl,-5.1,220.8667848110199
323,c1ccc(CC(NS(=O)(=O)Nc2ccc(N)c(C)c2)N2CCCCC2)cc1,-6.1,299.4631164073944
324,Fc1cc2ccc(C(F)(F)F)c(-c3ccccc3)c2[C@]1,-5.9,211.43135738372803
325,c1cccc(CC(NC(=O)N2C[C@]([nH]2)C(CCC(=O)OC)=O)c1Br)Cl,-6.4,256.2336676120758
326,c1cc(CN2CCC3(NC(=O)C4CC4)CCC(O)C3C2)ccc1C(=O)O,-6.9,401.25321531295776
327,c1ccc(CC(NC(C)=O)C(F)(F)F)s1,-5.7,170.53388094902039
328,N(C(C1CC1)C(=O)N1C[C@](C)C(C(c2ccccc2)=O)=O)C1=O,-5.6,230.8793523311615
329,c1cc(-c2c(Cl)c3cccc(Cl)c3n2Cc2cc(C)ccc2)sc1,-6.0,202.38847136497498
330,c1ccc(CC2(C(O)=O)CS(=O)(=O)c3n[nH]cc32)cc1Br,-5.6,261.464346408844
331,c1cc(Oc2cc(C(=O)NC)ncc2)ccc1NS(=O)(=O)CC(=O)O,-5.8,351.08850288391113
332,C1CCCOCC1c1c2c(ccc1)cc(C(F)(F)F)n2Cc1ccccc1,-6.6,281.0623047351837
333,C12CC(CC(O)=C(NS(=O)(=O)N1)N(Cc1ccccc1)CC(=O)NC2=O)=O,-6.9,244.18856978416443
334,c1(F)c(F)c(C(c2ccccc2)N2C[C@H]([C@@H](C)C)CC2)c1Br,-5.4,278.8354995250702
335,OC(C)(F)C(NC)C(=O)OCc1ccc(C(=O)NC(=O)N)cc1,-6.1,276.15203952789307
336,N1(S(=O)(=O)c2ccccc2Cl)C(O)=C(O)C1,-6.1,182.9282248020172
337,C1CCC2OC1c1ccc(NC(=O)Nc3c(F)cccc3Br)cc12,-6.0,269.9809522628784
338,C1NOC2(CCN(S(=O)(O)=O)CC2)C(=O)OS1,-5.3,140.74786806106567
339,c1ccc(Oc2c(C(CC)(C)C)c3ccc(C(=O)O)cc3[nH]c2=O)cc1Br,-6.4,329.56325006484985
340,O1C2CCCC1CC(C(Cc1ccccc1)C(=O)O)C2,-5.2,209.38858151435852
341,c1cc(C)c(F)c(CC(C(C)=O)CC(O)CN2CCOCC2)c1,-5.4,246.95663976669312
342,CNC(=O)c1ccccc1NC(c1cc(C(F)(F)F)ccc1Br)=O,-7.4,253.9657220840454
343,c1(CNc2c(C(O)=O)c(-c3cncc(N)c3)n3c(=O)cccc13)cncc2Cl,-7.3,590.4203364849091
344,O=S(=O)(O)Cc1ccc2sccc2c1C(=O)NC(C)(C)C,-6.0,222.6907937526703
345,c1(-c2c(F)ccc(Cl)c2)c(Cn2c3c(cccc3c2=O)Br)cc1,-6.1,231.62176752090454
346,C1CC2(CCN(S(=O)(=O)c3cc(F)ccc3)C2)c2c(ccc(F)c2C)C1,-7.3,184.1768717765808
347,CN1[C@](C(=O)NC(c2ccccc2)C(=O)Nc2ccc(Br)cc2)CC[C]1,-6.0,277.2564158439636
348,Fc1ccc(-c2cc(C(=O)NC)c(C(=O)O)s2)s1,-6.2,203.81569623947144
349,Nc1ccc(NS(c2cccnc2)S(=O)(=O)c2cc(C)ccc2)cc1,-6.3,296.2887763977051
350,c1(-c2sc3cccc(C)c3c2C(F)(F)F)c(C(=O)O)s1,-5.5,268.54072284698486
351,Fc1ccc2c(Oc3ccc(Cl)c(C(=O)O)c3)c(Cl)ccc2c1Cl,-6.0,256.077632188797
352,c1cccc(-c2cc(NS(=O)(=O)c3ccc(C)cc3C)ncc2)c1Cl,-6.5,285.1031424999237
353,c1cc(NC(=O)C(NC)C(CC2CCCCC2)=O)ccc1C(O)=O,-4.6,260.8550024032593
354,c1ccc(c(Br)c1C(C(C)NC(=O)O)O)Cc1ccccc1,-5.4,294.31269097328186
355,c1cc(Br)ccc1S(=O)(=O)Nc1ccc(C(O)C(F)(F)F)s1,-5.5,255.50692176818848
356,O=C(NC12CC(C1)c1ccccc1S(=O)(=O)N2)c1cc(C(O)Cc1cc(F)C(F)cc1CC)C1,-6.9,671.8317122459412
357,C1Nc2cc(F)ccc2CN(CC(=O)NC(C(NC(C)(C(C)C)C(C)C)=O)Cc(N)c1),-6.7,488.6932864189148
358,O(CC12CC3CC(C1)CC(C2)CC(C(O)=O)(C3)CC2)C2(F)F,-6.9,154.44486165046692
359,B1CCCCCC1Cc1ccc(C(O)=O)s1,-6.9,0.16248035430908203
360,CC(C)(C)CC(=O)N1Cc2c(cccc2C#CCO)C(=O)C1C,-5.1,233.20522212982178
361,C1C2CCC(c3c(N4CCC5(CC4)CCNC5=O)CC3)CC2CC1Cl,-6.3,228.65826416015625
362,c1ccc(S(N2C=O)c3c(OC)c(C4CCC4)ccc3S2(=O)=O)cc1Br,-5.6,290.6604311466217
363,O=C(O)CNCC(=O)N1CCOCC1c1c(CN(C)C)c2c(O)cc(F)cc12,-6.5,383.5430908203125
364,Cc1ccc(cc1)S(=O)(=O)C(=O)Nc1c(F)c(F)ccc1C(=O)O,-6.1,294.6865463256836
365,N(C(C(C)C)=O)C(Cc1ccc(F)cc1)OC(c1c(O)cccc1)=O,-5.8,273.0862331390381
366,c1ccc(CNC(=O)CO)cc1CC(=O)N1C[C@@H](C(CC)COc2cnn(Cc2)C)c1,-6.0,449.1015782356262
367,OCc1ccc(S(=O)(=O)O)c2cc(C)ccc12,-6.1,175.36282205581665
368,Fc1c(NC(C(OC)C(C)C)=O)c(C)cc(Br)c1-c1ccc(C)cc1,-5.9,295.0936088562012
369,c1c(-c2c(Br)=C(c3ccc[nH]c3=O)[nH](F)c2Cl)ccc(=O)s1,-6.2,178.36655116081238
370,C1CC(=O)N(Cc2cc(CC(F)(F)F)c(C)s2)CCC1,-5.2,201.7338674068451
371,C1C2CC(C(C(=O)NC(C3CC3)=C)Nc3ccccc32)CCC1CCO,-6.4,302.09323811531067
372,C(Nc1ccccc1)(c1c(-c2c(F)cccc2)cc(CC(=O)O)s1)=O,-6.2,314.8836302757263
373,c1cc(F)ccc1-c1cc(CN(CC(C)C)C)c(C(=O)O)s1,-6.1,227.0324022769928
374,O=C(c1cc(c(-c2cccnc2)s1)N(C)c1cccc(Br)c1C)O,-6.0,288.84215784072876
375,CNC(=O)c1ccc(S(=O)(=O)Nc2ccc(C(O)=O)cc2)cc1,-6.2,277.7230761051178
376,O=S1(=O)C(Cc2ccc(F)cc2)Nc2ccccc21,-5.8,168.50591015815735
377,c1(F)ccc1CN1CCNC(=O)CC1C(=O)NC(=O)Nc2ccccc2CC(F)F,-7.1,462.1714243888855
378,c1c(Br)c(CCC(O)=O)cc(N)c1CC(Cc1ccccc1)Cl,-5.9,306.8467619419098
379,c1c(C)c(F)ccc1-c1cccc(CNC(=O)OC2CNC(=O)C2)c1,-6.9,239.6264898777008
380,c1ccc2sc(NC(=O)c3cc(N(CC)C)ncc3)nc2c1C(CO)=O,-4.5,311.16861033439636
381,C1C(=O)NC(CC(=O)N2C[C@@H]3CCCCC3[C@@H](C)C2)C1,-6.0,218.0557496547699
382,N1CCOC2C(NC(=O)c3ccc[nH]c3=O)C(O)=NC2C1,-5.8,216.6997938156128
383,c1cc(F)cc(CNC)c1N(Cc1ccc(Br)cc1)CCSCl,-5.9,255.21616387367249
384,N(C(=O)c1cc(-c2c(=O)[nH]c(NC3CCC(C)CC3)cc2)sc1S(=O)CC)C,-6.7,324.24018454551697
385,c1(Cn2cc(C(O)=O)c(C(c3ccccc3)NC(=O)N)c2Cl)ccn1,-5.8,377.5001859664917
386,O=C(CCC(C)C)N(Cc1cccc(O)c1)S(c1ccc(Br)cc1)F,-5.1,281.22819662094116
387,N1(c2cccc(Br)c2)ccc(Br)c1C1CC1,-5.4,168.03797698020935
388,c1(O)ccc(C(F)(F)F)c(F)c(CCc3c(F)cccc3)cc1C(=O)O,-5.6,380.4208974838257
389,C1C(C)CC(c2cc3c(cc2)NCCO3)N(S(=O)(=O)c2c(cccc2)C)C1,-6.9,318.82137084007263
390,c1ccc(CC(NC(=O)OC23CC4CC(C2)CC(C)(C4)C3)=O)cc1Br,-7.1,271.6302192211151
391,C1CN(c2nc3c(s2)cc(F)cc3)C2(CCCC2)C1,-6.8,128.999498128891
392,FC(F)(F)Oc1ccc2c(OC)cc(-c3ccc4c(c3)NC(=O)C4)c(N)cc2cc1Cl,-6.8,431.5078001022339
393,c1ncc2c(NC[C@@H]2)nccc2ccc(F)cc12,-5.8,210.3063199520111
394,C(C1(c2ncc(C(O)=O)s2)c2cccc(Br)c2)CC1,-5.8,194.1644115447998
395,c1ccc(Oc2c(CN(S(=O)(=O)C)C)cncc2)cc1Br,-4.9,205.78678154945374
396,c1cc(Oc2c(C(=O)O)oc3sc(C4CC4)cc23)ccc1C(O)=O,-6.2,315.40517473220825
397,C(c1ncc2nc(C(F)(F)F)cc(Cl)c2c1)C1CC1,-6.0,168.9268593788147
398,CC(C)CN1C(=O)c2ccccc2NC(=O)C12CCCC(C(O)=O)C2=O,-6.0,280.9431550502777
399,FC(F)(F)c1ccc(CNc2ccc3nc(C(F)(F)F)ccc3c2)s1,-6.7,261.83914041519165
400,c1cc(Nc2c(N)ccc(CC(=O)C(NC)CC)c2C(C)C)ccn1,-5.6,316.2662651538849
401,C1CC1c1cccc(c1)S(=O)(=O)Cc1c2c(c(C(=O)O)c(Cl)ccn2)[nH]1,-6.6,324.8059952259064
402,c1ccc(CC(O)=NS(=O)(=O)c2ccc(N)cc2)c(-c2ccn(C)c2)c1,-6.5,369.44447684288025
403,Fc1cccc(-c2c(C(=O)NC)n(Cc3ccn4cncc4c3)cc2)c1,-6.4,260.04262018203735
404,O1C2CC(C)(C(CCN(C)O)CC2)OCc2c(F)cccc21,-6.7,261.19628524780273
405,c1c(NCCc2ccccc2)cccc1S(=O)(=O)Nc1ccccc1,-6.5,245.23081851005554
406,c1cc(Oc2ccc(S(=O)(=O)NC)cc2)c2c(ncc(Cl)c2)c1,-6.0,224.09777426719666
407,c1ccc(Br)c(-c2c(F)nc(NS(=O)(=O)C)s2)c1Br,-4.9,187.27001571655273
408,CS(=O)(=O)N(Cc1ccccc1)C(=O)c1cc(F)c(CNS(=O)(F)F)cc1,-6.6,325.24367117881775
409,CS(=O)(=O)NCc1sc(-c2ccc(Br)cc2)nc1,-5.4,176.97512459754944
410,c1cccc(-c2cc(NC(c3ccc[nH]c3=O)CC3CC3)c(C(=O)O)s2)c1,-6.4,309.2198030948639
411,O=C(O)C(C(NN1CCOCC1)O)Nc1cccc(O)c1,-5.9,307.61757469177246
412,c1(-c2nccc3n(CC(O)=O)c(C(=O)O)c(C)c23)sc(Cl)cc1,-5.1,293.5594675540924
413,C(O)c1cc(N)c(C(F)(F)F)cc1C(=O)c1ccnc(NC)c1,-6.4,317.1718575954437
414,N1(C(F)(F)F)OCC2C(C(O)=O)C(Cc3cc(=O)[nH]cc3)NCC(C)N12,-6.0,418.18535113334656
415,c1(N)cc2n(Cc3sc(C)c(C(=O)NCCO)c3)cc(O)c(Cl)c2c1,-5.7,379.1275930404663
416,N(C(=O)c1c(N)n(CCC)cc1)c1ccc(C(NC(C)(C)C)C(C)C)cc1,-6.1,416.8626434803009
417,c1(N2C(C(O)=O)[C@H]2N2CCOCC2)cccc(C)c1-c1ccc(F)1,-5.7,320.08705377578735
418,C1CNC(C(Nc2ccc(C(NC)=O)cc2)C(O)=O)C1,-6.0,230.34700441360474
419,C(=O)(OC(=O)c1(C(O)CNC(=O)Nc2ccc(Br)cc2)CN)C1,-6.4,332.67684626579285
420,Fc1cc2nc(CC3CC3)n(-c3ccccc3)c2c2c1CC(=O)NCC2=O,-5.8,256.7753722667694
421,c1cc(Oc2ccc(NC(=O)C)cc2)ccc1Cn1scnc1=O,-5.7,274.7962384223938
422,c1cc(F)ccc1CNC(=O)C1CC2CCCC(C1)C2=O,-6.1,187.11515188217163
423,C1C(=O)NC(c2ccc(C3CS(=O)(=O)c4cc(F)ccc4C3)s2)OC1,-6.7,205.75935578346252
424,C1C2CCOC2N(c2nc3c(cc2)c(Cl)cc(Cl)c3)C1,-6.6,170.77527976036072
425,c1c(NS(CCC)S(=O)(=O)C)c(-c2ccc(C(=O)O)s2)ncn1,-5.0,262.8287024497986
426,c12c(cc(-c3cc4c[nH]cc4cc3)c(F)c(-c3ccc[nH]c3=O)c2)ccc1Cl,-7.5,566.4909980297089
427,c1cc(-c2sc(-c3c(F)ccc(C)c3)c(C(N)=O)c2Cl)ccc1Cl,-6.6,251.63053584098816
428,c1(N2CC(OC(C3CC3)CC2S(NC(=O)C2CC2)=O)N1)=O,-5.1,260.2731759548187
429,c1(-c2c(Cl)ccc(O)c2)c2nc(-c3ccc[nH]c3=O)ccc1c2Cl,-7.0,383.2271876335144
430,c1(Nc2c(NC)cc(Cl)cc2)sc(C#CCO)c(C(=O)O)c1,-6.0,276.56654810905457
431,C1CN(c2c(F)cccc2C(=O)O)S(=O)(=O)c2ccc(Cl)cc21,-6.1,241.94802594184875
432,C1C(c2c(N(S(=O)(=O)c3ccc(C)c(C)c3)c3cccc(Cl)c3C2)N)N1,-6.6,404.42757534980774
433,C1(C)CCC(C(=O)O)(CC(NC(C(C)(C)C)=O)=C2CC2)CC1,-5.3,236.4648928642273
434,N(C(=O)NCC(=O)NC1CC1)c1ccc(F)cc1CCC(=O)O,-6.3,276.0519161224365
435,c1c(O)ccc(Br)c1Br,-4.8,197.84347820281982
436,S(=O)(=O)N(CC(=O)NC)C12CC3CC(C1)CC(C3)CC2=O,-5.8,208.16793656349182
437,O1CCN(CC(O)=O)C(CC)(O)CN(c2ccc(Cl)cc2Br)C1,-5.6,301.4009428024292
438,CC1CCC(C)C(N2C=CS2(=O)=O)C1(C)C,-4.8,166.4253466129303
439,O=C(NC(Cc1cccc(O)n1)Cc1cccc(Br)c1)O,-6.0,268.72716760635376
440,O1C2CCC(C2)Nc2cc(NC3CCN(c4ccc(F)cc4Cl)CC3)ccc12,-7.2,302.3524787425995
441,FC(F)(F)c1c(N)cc2c(c1)C(=O)CnOS2(=O)=O,-5.9,189.01491284370422
442,c1ccc2nc(C(C(O)=O)c3ccc(C(=O)O)s3)c(C3CC3)cc2c1,-6.1,306.0476140975952
443,C1CC1CNc1cc(NS(=O)(=O)C)ccc1C(C)CCCC1CC1,-5.0,291.07443261146545
444,Brc1ccc(Cn2c3c(cc(C)c(C(O)CO)c3)C2)c(N)c1Br,-6.6,327.21441674232483
445,c1c(Br)ccc2c(N)c(NC(C)=O)cc(N(CCC)C3CC3)c12,-5.5,273.4658625125885
446,c1(Br)c2sccc2c1CN1C[nH](C(O)C2CC2)CC1,-5.2,223.61457419395447
447,C(C1CC2CCCCC2(C2)CN(C(=O)c2cc(NC)ccc2)CC2=O)C1,-6.6,312.7625823020935
448,c1nccc2c(c(C(=O)O)c1)cc(C(F)(F)F)c(S(N)(=O)=O)c2O,-5.9,389.76928091049194
449,C1CCCCCC1CN1C(=O)c2cccc(Cl)c2S1(=O)=O,-5.9,193.84406638145447
450,c1(C)cc(N2C(C(=O)O)S(=O)(=O)c3cc(Cl)ccc32)c1Br,-5.5,201.76114177703857
451,c1(S(=O)(=O)Nc2cc(N)ccc2)cc(-c2ccccc2)c1C(O)=O,-6.2,341.1452360153198
452,c1cccc(-c2cc3c(c(NC4CC4)n2)C(C)=CS(=O)(=O)N3)c1Br,-6.8,245.7013189792633
453,C1CC1Cn1c(C(C)C(F)(F)F)c(C2CC2)cc1NC(=O)C(O)=O,-5.4,287.7321033477783
454,FC(F)(F)c1cc(CS(=O)(=O)C)sn1,-5.4,160.29310059547424
455,Fc1c2c(cc(N4CCC5(CC4)CCNC5=O)cc2)c(N1)Br,-6.0,196.52473402023315
456,FC(F)(F)c1ccncc1CNc1nn(C(=O)N2C[C@@]2C)cc1,-7.1,207.6584448814392
457,c1(C)cc(CNc2c(Br)n(Cc3ncccn3)cc2)c1Br,-5.3,204.95404171943665
458,c1ccc(Br)c(NC(NC(=O)NC(C)c2ccc(F)cc2)=O)c1,-6.3,269.41561794281006
459,C1(NC(N(c2scnc2-c3scnc3)C(C)C)=NC=O)C(=O)N1c1ccc1CCl,-5.2,339.1749379634857
460,C(C(F)(F)F)(O)c1ccccc1CN(CCC)c1cc(O)ccc1Cl,-5.8,314.125061750412
461,Cc1S(c2cccc(F)c2)C(=O)Oc2ccc3ccccc3c2c1C(O)=O,-7.5,313.9968411922455
462,c1ccc(CN2CC(=O)N(C(c3ccccc3)CC(C)C)CC2)cc1Br,-5.7,270.64635396003723
463,c1cc(CC)c2c(c1)NC(=O)Cn1nc(C(=O)C3C(OC)CC3)c3c(C(F)c2c3N)N1,-6.2,387.93932366371155
464,c1cc(NC(c2ccccc2)=O)c2c(c1)S(=O)(=O)C=CS2(=O)=O,-5.7,178.5037980079651
465,C1CC1c1ccc(Cn2c3c(cccc3)n(Cc3ccc(=O)[nH]c3)c2=O)s1,-6.1,264.7498140335083
466,c1ccc2cc(C(=O)O)ccc2c1NCC(C(C)C)N1CCCCC1=O,-6.3,273.7571806907654
467,c1(N)c(Cn2c(C#CCO)c(-c3ccncc3)c3c(O)cccc23)cc1Cl,-5.6,389.1152353286743
468,CN1C(=O)CN(C(c2ccccc2)CC3CCCCC3)S1(=O)=O,-5.6,230.04528427124023
469,c1c(-c2c(Cl)cc(F)cc2)c3ccccc3n1Cc1ccccc1Cl,-6.6,241.31554412841797
470,N1C(=O)CCN(C(C)(C)C)C(=O)c2ccc(-c3c(F)cccc3)cc21,-7.1,284.8874533176422
471,c1(N2C(OC)(OCc3c(F)cccc3)C2)c(-c2ccc[nH]c2=O)cc1Cl,-6.1,265.01578998565674
