,can,score,time
238,C1CCCCCC1C(c1c(=O)[nH]ccc1)OCc1ccccc1NS(C)(=O)Cl,-5.0,280.7117087841034
239,c1cc(Oc2ccc3c(n[nH]c3NC(=O)C3CCNC3=O)c2)ccn1,-6.0,261.3740932941437
240,N(CCCO)(O)CCN1C(=O)c2cc(Cl)ccc2S1(=O)=O,-4.2,210.6356394290924
241,[nH]1c2c(O)cc(CCC)c(SCc3ccnc(OC)c3)c1c2=O,-5.0,202.83446264266968
242,C1C(C2=C(C(O)=O)[C@H](C(=O)Nc3cc(N)cc(Cl)c3)CS2)=CCCCC1,-5.8,370.8427641391754
243,N1CCN(c2nc3nc(C4CC4)ccc3s2)CC1=O,-5.3,168.15500593185425
244,C1[CH](N(Cc2cccnc2)S(=O)(=O)c2ccc(Cl)cc2)C(=O)O1,-4.5,188.45333981513977
245,O=C(O)c1c(C2CC2)c(CC(=O)N2C[C@](C)C[nH](C)C2=O)ccc1,-5.3,280.0426802635193
246,C(CC(CCN1CC2CCCCC2)(O)C1)C(F)(F)F,-4.5,183.197438955307
247,c1cccc(-c2c(-c3ccccc3)c(C(=O)O)c3c(n2)cccc3)c1Cl,-5.7,339.15551686286926
248,C1CN(SC2=CS(=O)(=O)c3cc(C4CC4)ccc3N2)CC(=O)C1,-4.1,191.29449653625488
249,C1N(CCC(CCC(NC(C)(C)C)=O)C[C@H](C)C)S(=O)(=O)c1=O,-3.8,247.1833209991455
250,C1C(NC(Nc2cccc(Br)c2)CC(=O)NC)=NS(=O)(=O)c1,-4.8,202.33014369010925
251,OC(=O)CCC(=O)N(c1c(F)ccc(F)c1)C(Cc1ccccc1)=O,-5.5,280.517130613327
252,c1cc(Oc2c(Br)ccc(O)c2Cl)c2c(c1)cccc2,-5.1,186.22450876235962
253,FC(F)(F)C1(C#CC2CC2)S(=O)(=O)N=Cn2ccc(Cl)c21,-4.8,246.9062762260437
254,C(C1OC)scc1N(Cc1ccc(F)cc1)C(Cc1ccccc1)=O,-5.3,210.64939951896667
255,S1OC(Nc2cc(CC(=O)O)cc(CC)c2-c2ccc(F)cc2)OS(F)c(=O)O1,-5.2,430.3246879577637
256,c1cc(-c2ccccn2)ccc1CN1C(C(=O)O)Cc2c(Cl)cccc21,-6.6,342.099814414978
257,OC(=O)Cc1cc(CC(Cc2ccccc2)N)cc(Cc2ccc[nH]2)c1,-4.5,346.0019598007202
258,S1(=O)(=O)CC2(S(=O)(=O)c3ccc(C)cc3)C(CCC)Nc1NCCN2,-4.9,335.5050172805786
259,N(C(Cc1ccccc1)C(=O)O)C(Cc1c(C)cccc1)C(Cc1ccccc1)NC,-4.4,383.0749099254608
260,C1(C2=C=CS(=O)(=O)N=C1c1cc(-c3ccc[nH]c3=O)nc(C3CC(C)c3)c1)cc2,-7.2,276.97383666038513
261,c1cc(Br)c(Cl)c(F)c1CC(O)=O,-4.3,122.27544736862183
262,C(c1ccc(CC(=O)NC2c3ccccc3CC2O)cc1)=O,-5.4,206.9253146648407
263,c1cc(Oc2ccc(C(=O)O)c(F)c2)ccc1NS(C)(=O)=O,-5.7,263.2111825942993
264,O1C2OCC(C2)(C)C2CC(C(C(F)(F)F)NCC2)CC1,-5.4,268.8864150047302
265,C1NC(c2c(NS(=O)(=O)c3ccccc3)c3c(cc2)cccc3)NC1=O,-6.1,273.07629203796387
266,C1(C2CCCC2)NC(=O)c2cccc(Cl)c2C1=O,-5.5,135.73408579826355
267,C1N(c2ccc(NC(N)=O)cc2)C(=O)Nc2ccc(N)cc21,-6.4,190.30720114707947
268,c1cc(C2=Nc3ncc(C)cc3C(O)C2)ccc1Oc1ccc(C(=O)O)s1,-6.1,326.6554238796234
269,c1(S(CC)(=O)=O)c(F)cc1CN1c2ccccc2CS1(=O)=O,-6.1,243.82006573677063
270,c1c(Oc2ccc(C)c(NC(O)C3CC3)c2)cc(NC(=O)C(C)C)cc1Cl,-5.2,355.0320053100586
271,C1C2C(CCC(NC(C3CC3)CCC)O1)NC(=O)C2=O,-4.9,176.0111939907074
272,C1CCC2CCCN(S(c3c(F)cccc3)Cc3cc(F)ccc3)C21,-5.0,240.48252058029175
273,c1(N2CCC3(N(CCO)CCO3)CC2)cc(-c2c(=O)n(Cc3ccccc3)c2N)[nH]c1,-6.0,498.0004208087921
274,C1CCN(S(=O)(=O)c2cccnc2)c2cc(Cl)c(C)cc2C1,-4.2,190.4429750442505
275,C1cc(-c2sc3c(c2)c(C(=O)N2CCOCC2)c(C(=O)O)s3)s1,-4.2,213.6952772140503
276,c1(C(=O)O)C(OC(=O)C(=O)c1cccc(Br)c1)(O)Cc(N)cn1,-4.8,235.16205286979675
277,C12CC(c3cc(Cl)c(Cl)cc3)CCC(C(=O)O1)C2,-4.5,225.45556139945984
278,O1CN(S(=O)(=O)c2ccc(C#CCCO)s2)CC(N2CCOCC2)C1,-4.5,255.66558241844177
279,c1c(S(=O)(=O)NC2c3cc(N(CC)C(=O)NCCNC)ccc3CN2)cc1,-5.0,289.8831579685211
280,c1ccccc1C(c1ccc3c(c1)cc(C(=O)O)cc3)Nc1ccccc1,-6.3,318.11666321754456
281,N(C(c1cc(-c2ccccc2)cc(N)c1C(Cc1ccc(C(NC)=O)o1)NC)O)N(CC),-5.4,464.3512783050537
282,c1cc(Oc2cc(C(NC)=O)ncc2)ccc1NC(=O)Nc1c(F)cccc1,-5.9,278.8155481815338
283,c1cc(Cl)c2c(c1)c(C1=Nc3ccccc3S(=O)(=O)N1)ccc2Cl,-6.8,139.90082716941833
284,Cc1sc2c(c1C)c(-c1ccccc1)c(CC(=O)NC1CC1)c(=O)n2C,-4.8,226.47685503959656
285,c1cc(F)ccc1CN1[C@@H](CO)CC(CCC(=O)O)C1(C)NC(=O)Cl,-4.6,315.0649890899658
286,c1cc2c(cc1NC(NC(=O)OC)OCC2)NC(c1ccccc1Cl)=O,-6.2,347.817165851593
287,c1(C(c2nc3c(s2)CS(=O)(=O)CN3)O)cccc(NC(=O)CO)c1,-5.2,300.5348949432373
288,c1c(C)c(C(F)(F)F)cc(NS(=O)(=O)c2ccc(C(F)(F)F)s2)c1,-6.0,208.85327100753784
289,c1ccc(-c2cc(N(S(C)(=O)=O)C)c(NC)cc2Br)cc1,-4.7,183.37265634536743
290,c1cc(NS(c2ccc(F)cc2)C(O)C(CCc2ccccc2)O)on1,-5.3,319.02077317237854
291,O=C(NN(c1ccc(C)cc1)C1CCC23CC2CCN3C(CCNC3=O)Cl)C3Cc1,-6.2,244.56195306777954
292,CS(=O)(=O)N(Cc1ccc(Br)cc1)C(Cc1ccccc1)C(=O)O,-4.8,225.51137518882751
293,c1(Cl)c(Cn2cc(CCC3CCS(=O)(=O)NC3)ccc2=O)cc1Br,-4.9,211.7771918773651
294,C(OC(=O)NC(NC(c1c(O)cccc1)C(C)C)C1CC1)=O,-4.5,245.21002507209778
295,CN1C(=O)c2ccc(O)cc2C1(C)C(C)3C(c1ccccc1)N=S3(C)CCl,-5.1,479.76395058631897
296,O1C2C(NS(=O)(=O)c3ccc(N)cc3)CC2Sc2ccc(CN)cc21,-5.5,302.47435688972473
297,c1cc(Oc2c(C(C)=O)nccc2)ccc1Cl,-4.2,140.17476058006287
298,S(=O)(=O)Nc1cc(C#CC(C)(C)C)ccc1C1CCC(O)CC1,-5.3,254.49467039108276
299,c1cc(NS(=O)(=O)c2ccc(CC)s2)cc2c1S(=O)(=O)OC2=O,-4.8,170.20525097846985
300,C1C(c2nccc(C#CCC(=O)OC)c2)=C(O)[C@H](C2CC2)CC1=O,-5.1,251.6139998435974
301,c1(CN2CCC3(N(c4cccc(C)c4)CC2)NC(=O)C3)ccc1Cl,-5.4,198.14494037628174
302,c1(N2C[C@@H](CC(C(=O)O)Cc3ccccc3)CC2)c(Cl)cccc1Cl,-6.1,234.50257062911987
303,c1c(CC)scc1-c1c(CC(=O)O)n(Cc2cccc(Br)c2)cc1,-5.1,219.72519040107727
304,O1C(F)(F)c2ccccc2C1Nc1c(Cl)ccc(C3CC3)c1,-5.9,191.17733645439148
305,C(C=O)(CCCN1C(C)COCC1CN1CC2CCC1(C)OS(=O)=O)CC2=O,-5.5,316.21581864356995
306,c1ccc(CC(NC(=O)N2C(C)C3CC(O)CCC32)C(C)(C)C)c(Br)c1,-5.5,263.2965831756592
307,C1C(c2c(Cl)cccc2)Nc2ccccc2C(O)=NS1,-5.7,108.97439908981323
308,c1cc(F)ccc1CN1C2(CCN(c3c(F)cccc3)C2=O)CC1=O,-6.3,241.16692924499512
309,O=C(O)c1ccc(-c2ccc(CC(F)(F)F)s2)cc1,-5.8,188.28838467597961
310,Fc1c(Oc2ccc(CNC)s2)c2c(c1)c(C)c(=O)n2Cc1cccc(F)c1CC,-5.7,285.8811209201813
311,O1C(CC)CCC1Cc1c(=O)nc(N)[nH]c1NC(Cc1ccccc1)=O,-5.2,282.40689420700073
312,c1cc(CCO)c(C(F)(F)F)cc1S(=O)(=O)Oc1cc(C)sc1,-5.3,243.29871010780334
313,c1cccc(CC(=O)NC2c3c(cccc3)S(=O)(=O)N2C2CC2)c1,-5.1,187.9957685470581
314,CNC(c1ccc2c(c1)NC(=O)CnO2)C(C)C(c1ccc(F)cc1)N(c1cCC1)CC,-5.5,339.2385334968567
315,c1(CC(NC)(C(=O)N2C[C@H]3CCC(O)=CCC3)CC2)ccn1,-5.2,239.5123279094696
316,FC(F)(F)c1sc(-c2ccc(C(O)=O)c(C)c2)c(C2CC2)c1C(O)Cl,-4.6,396.1215479373932
317,FC(F)(F)c1cccc(Cn2c3cc(F)ccc32)c1,-5.4,137.15962648391724
318,c1cc(NS(=O)(=O)c2c(C)cccc2)cc2occc12,-4.6,165.91886234283447
319,C1C(CCn2c(C(F)(F)F)nc3c(c2C(=O)NC)cc(-c2ccccc2)c3)CC1,-6.2,281.540390253067
320,CN(C(CO)Cc2ccc(F)cc2)C(c1ccccc1)=O,-4.9,198.52342891693115
321,c1cc(S(=O)(NC(=O)OC2CCOCC2)C(O)CC(C)C)c2ccccc2Cc1,-5.9,359.1727514266968
322,c1cccc(C)c1CC(NC(=O)Nc1cc(C)cc(Br)c1)SCl,-4.7,186.85561156272888
323,c1ccc(CC(NS(=O)(=O)Nc2ccc(N)c(C)c2)N2CCCCC2)cc1,-5.9,265.49301075935364
324,Fc1cc2ccc(C(F)(F)F)c(-c3ccccc3)c2[C@]1,-5.7,176.82677245140076
325,c1cccc(CC(NC(=O)N2C[C@]([nH]2)C(CCC(=O)OC)=O)c1Br)Cl,-5.8,221.9470157623291
326,c1cc(CN2CCC3(NC(=O)C4CC4)CCC(O)C3C2)ccc1C(=O)O,-6.4,369.5484039783478
327,c1ccc(CC(NC(C)=O)C(F)(F)F)s1,-4.5,136.81533002853394
328,N(C(C1CC1)C(=O)N1C[C@](C)C(C(c2ccccc2)=O)=O)C1=O,-4.7,190.92146587371826
329,c1cc(-c2c(Cl)c3cccc(Cl)c3n2Cc2cc(C)ccc2)sc1,-6.0,170.44139456748962
330,c1ccc(CC2(C(O)=O)CS(=O)(=O)c3n[nH]cc32)cc1Br,-4.1,233.70900654792786
331,c1cc(Oc2cc(C(=O)NC)ncc2)ccc1NS(=O)(=O)CC(=O)O,-4.4,316.6579484939575
332,C1CCCOCC1c1c2c(ccc1)cc(C(F)(F)F)n2Cc1ccccc1,-6.0,249.2157952785492
333,C12CC(CC(O)=C(NS(=O)(=O)N1)N(Cc1ccccc1)CC(=O)NC2=O)=O,-5.7,211.77818989753723
334,c1(F)c(F)c(C(c2ccccc2)N2C[C@H]([C@@H](C)C)CC2)c1Br,-4.8,262.6806263923645
335,OC(C)(F)C(NC)C(=O)OCc1ccc(C(=O)NC(=O)N)cc1,-5.2,241.77493000030518
336,N1(S(=O)(=O)c2ccccc2Cl)C(O)=C(O)C1,-4.6,150.04461979866028
337,C1CCC2OC1c1ccc(NC(=O)Nc3c(F)cccc3Br)cc12,-5.9,218.71656727790833
338,C1NOC2(CCN(S(=O)(O)=O)CC2)C(=O)OS1,-4.4,104.36653804779053
339,c1ccc(Oc2c(C(CC)(C)C)c3ccc(C(=O)O)cc3[nH]c2=O)cc1Br,-5.6,300.32774114608765
340,O1C2CCCC1CC(C(Cc1ccccc1)C(=O)O)C2,-4.6,177.14008808135986
341,c1cc(C)c(F)c(CC(C(C)=O)CC(O)CN2CCOCC2)c1,-5.0,214.73719239234924
342,CNC(=O)c1ccccc1NC(c1cc(C(F)(F)F)ccc1Br)=O,-5.9,227.0211968421936
343,c1(CNc2c(C(O)=O)c(-c3cncc(N)c3)n3c(=O)cccc13)cncc2Cl,-6.8,466.52499127388
344,O=S(=O)(O)Cc1ccc2sccc2c1C(=O)NC(C)(C)C,-5.4,195.9204978942871
345,c1(-c2c(F)ccc(Cl)c2)c(Cn2c3c(cccc3c2=O)Br)cc1,-6.8,197.41268301010132
346,C1CC2(CCN(S(=O)(=O)c3cc(F)ccc3)C2)c2c(ccc(F)c2C)C1,-6.8,151.0619990825653
347,CN1[C@](C(=O)NC(c2ccccc2)C(=O)Nc2ccc(Br)cc2)CC[C]1,-5.1,259.0167005062103
348,Fc1ccc(-c2cc(C(=O)NC)c(C(=O)O)s2)s1,-4.7,173.45508575439453
349,Nc1ccc(NS(c2cccnc2)S(=O)(=O)c2cc(C)ccc2)cc1,-5.7,265.1984672546387
350,c1(-c2sc3cccc(C)c3c2C(F)(F)F)c(C(=O)O)s1,-5.8,230.42949843406677
351,Fc1ccc2c(Oc3ccc(Cl)c(C(=O)O)c3)c(Cl)ccc2c1Cl,-4.7,221.6194396018982
352,c1cccc(-c2cc(NS(=O)(=O)c3ccc(C)cc3C)ncc2)c1Cl,-5.1,250.29076194763184
353,c1cc(NC(=O)C(NC)C(CC2CCCCC2)=O)ccc1C(O)=O,-5.1,224.3163182735443
354,c1ccc(c(Br)c1C(C(C)NC(=O)O)O)Cc1ccccc1,-5.1,258.4003210067749
355,c1cc(Br)ccc1S(=O)(=O)Nc1ccc(C(O)C(F)(F)F)s1,-6.0,222.4507930278778
356,O=C(NC12CC(C1)c1ccccc1S(=O)(=O)N2)c1cc(C(O)Cc1cc(F)C(F)cc1CC)C1,-7.8,436.959454536438
357,C1Nc2cc(F)ccc2CN(CC(=O)NC(C(NC(C)(C(C)C)C(C)C)=O)Cc(N)c1),-5.7,495.45473551750183
358,O(CC12CC3CC(C1)CC(C2)CC(C(O)=O)(C3)CC2)C2(F)F,-5.9,127.02675104141235
359,B1CCCCCC1Cc1ccc(C(O)=O)s1,-5.9,0.15996265411376953
360,CC(C)(C)CC(=O)N1Cc2c(cccc2C#CCO)C(=O)C1C,-5.0,192.42292642593384
361,C1C2CCC(c3c(N4CCC5(CC4)CCNC5=O)CC3)CC2CC1Cl,-6.3,195.37397718429565
362,c1ccc(S(N2C=O)c3c(OC)c(C4CCC4)ccc3S2(=O)=O)cc1Br,-5.2,258.4319591522217
363,O=C(O)CNCC(=O)N1CCOCC1c1c(CN(C)C)c2c(O)cc(F)cc12,-5.0,332.85261702537537
364,Cc1ccc(cc1)S(=O)(=O)C(=O)Nc1c(F)c(F)ccc1C(=O)O,-5.5,260.33095121383667
365,N(C(C(C)C)=O)C(Cc1ccc(F)cc1)OC(c1c(O)cccc1)=O,-5.5,239.42261028289795
366,c1ccc(CNC(=O)CO)cc1CC(=O)N1C[C@@H](C(CC)COc2cnn(Cc2)C)c1,-5.4,417.82464814186096
367,OCc1ccc(S(=O)(=O)O)c2cc(C)ccc12,-4.6,158.93943667411804
368,Fc1c(NC(C(OC)C(C)C)=O)c(C)cc(Br)c1-c1ccc(C)cc1,-6.0,261.3018808364868
369,c1c(-c2c(Br)=C(c3ccc[nH]c3=O)[nH](F)c2Cl)ccc(=O)s1,-5.0,126.38049006462097
370,C1CC(=O)N(Cc2cc(CC(F)(F)F)c(C)s2)CCC1,-5.3,167.35458040237427
371,C1C2CC(C(C(=O)NC(C3CC3)=C)Nc3ccccc32)CCC1CCO,-6.0,295.5114231109619
372,C(Nc1ccccc1)(c1c(-c2c(F)cccc2)cc(CC(=O)O)s1)=O,-5.5,273.60616636276245
373,c1cc(F)ccc1-c1cc(CN(CC(C)C)C)c(C(=O)O)s1,-5.2,203.9473695755005
374,O=C(c1cc(c(-c2cccnc2)s1)N(C)c1cccc(Br)c1C)O,-5.2,242.1455705165863
375,CNC(=O)c1ccc(S(=O)(=O)Nc2ccc(C(O)=O)cc2)cc1,-4.0,238.9568326473236
376,O=S1(=O)C(Cc2ccc(F)cc2)Nc2ccccc21,-5.7,131.61941194534302
377,c1(F)ccc1CN1CCNC(=O)CC1C(=O)NC(=O)Nc2ccccc2CC(F)F,-6.1,461.351096868515
378,c1c(Br)c(CCC(O)=O)cc(N)c1CC(Cc1ccccc1)Cl,-5.3,274.22396516799927
379,c1c(C)c(F)ccc1-c1cccc(CNC(=O)OC2CNC(=O)C2)c1,-7.0,207.81011271476746
380,c1ccc2sc(NC(=O)c3cc(N(CC)C)ncc3)nc2c1C(CO)=O,-4.3,283.5972476005554
381,C1C(=O)NC(CC(=O)N2C[C@@H]3CCCCC3[C@@H](C)C2)C1,-4.3,192.04643440246582
382,N1CCOC2C(NC(=O)c3ccc[nH]c3=O)C(O)=NC2C1,-4.8,185.81119632720947
383,c1cc(F)cc(CNC)c1N(Cc1ccc(Br)cc1)CCSCl,-4.4,222.61458826065063
384,N(C(=O)c1cc(-c2c(=O)[nH]c(NC3CCC(C)CC3)cc2)sc1S(=O)CC)C,-6.0,266.2468318939209
385,c1(Cn2cc(C(O)=O)c(C(c3ccccc3)NC(=O)N)c2Cl)ccn1,-4.9,345.0849823951721
386,O=C(CCC(C)C)N(Cc1cccc(O)c1)S(c1ccc(Br)cc1)F,-5.1,245.6504807472229
387,N1(c2cccc(Br)c2)ccc(Br)c1C1CC1,-4.6,141.26957058906555
388,c1(O)ccc(C(F)(F)F)c(F)c(CCc3c(F)cccc3)cc1C(=O)O,-5.2,345.01125979423523
389,C1C(C)CC(c2cc3c(cc2)NCCO3)N(S(=O)(=O)c2c(cccc2)C)C1,-6.6,287.9811887741089
390,c1ccc(CC(NC(=O)OC23CC4CC(C2)CC(C)(C4)C3)=O)cc1Br,-7.1,240.59764981269836
391,C1CN(c2nc3c(s2)cc(F)cc3)C2(CCCC2)C1,-5.6,95.90748882293701
392,FC(F)(F)Oc1ccc2c(OC)cc(-c3ccc4c(c3)NC(=O)C4)c(N)cc2cc1Cl,-6.5,401.007000207901
393,c1ncc2c(NC[C@@H]2)nccc2ccc(F)cc12,-5.9,173.6349220275879
394,C(C1(c2ncc(C(O)=O)s2)c2cccc(Br)c2)CC1,-4.7,160.20631790161133
395,c1ccc(Oc2c(CN(S(=O)(=O)C)C)cncc2)cc1Br,-4.8,171.2321994304657
396,c1cc(Oc2c(C(=O)O)oc3sc(C4CC4)cc23)ccc1C(O)=O,-5.3,278.97086811065674
397,C(c1ncc2nc(C(F)(F)F)cc(Cl)c2c1)C1CC1,-5.3,134.46077394485474
398,CC(C)CN1C(=O)c2ccccc2NC(=O)C12CCCC(C(O)=O)C2=O,-4.2,288.4598228931427
399,FC(F)(F)c1ccc(CNc2ccc3nc(C(F)(F)F)ccc3c2)s1,-6.3,230.19406008720398
400,c1cc(Nc2c(N)ccc(CC(=O)C(NC)CC)c2C(C)C)ccn1,-4.6,282.5350000858307
401,C1CC1c1cccc(c1)S(=O)(=O)Cc1c2c(c(C(=O)O)c(Cl)ccn2)[nH]1,-6.3,292.00920581817627
402,c1ccc(CC(O)=NS(=O)(=O)c2ccc(N)cc2)c(-c2ccn(C)c2)c1,-5.4,336.9725670814514
403,Fc1cccc(-c2c(C(=O)NC)n(Cc3ccn4cncc4c3)cc2)c1,-5.8,228.1887650489807
404,O1C2CC(C)(C(CCN(C)O)CC2)OCc2c(F)cccc21,-5.6,238.54779601097107
405,c1c(NCCc2ccccc2)cccc1S(=O)(=O)Nc1ccccc1,-6.1,211.7323112487793
406,c1cc(Oc2ccc(S(=O)(=O)NC)cc2)c2c(ncc(Cl)c2)c1,-4.8,192.25144362449646
407,c1ccc(Br)c(-c2c(F)nc(NS(=O)(=O)C)s2)c1Br,-4.6,152.44797134399414
408,CS(=O)(=O)N(Cc1ccccc1)C(=O)c1cc(F)c(CNS(=O)(F)F)cc1,-5.7,289.9937334060669
409,CS(=O)(=O)NCc1sc(-c2ccc(Br)cc2)nc1,-4.6,142.64727067947388
410,c1cccc(-c2cc(NC(c3ccc[nH]c3=O)CC3CC3)c(C(=O)O)s2)c1,-5.6,274.93650245666504
411,O=C(O)C(C(NN1CCOCC1)O)Nc1cccc(O)c1,-4.7,274.7103805541992
412,c1(-c2nccc3n(CC(O)=O)c(C(=O)O)c(C)c23)sc(Cl)cc1,-4.2,263.26624608039856
413,C(O)c1cc(N)c(C(F)(F)F)cc1C(=O)c1ccnc(NC)c1,-5.0,280.85142755508423
414,N1(C(F)(F)F)OCC2C(C(O)=O)C(Cc3cc(=O)[nH]cc3)NCC(C)N12,-5.1,389.7098786830902
415,c1(N)cc2n(Cc3sc(C)c(C(=O)NCCO)c3)cc(O)c(Cl)c2c1,-5.1,348.3469226360321
416,N(C(=O)c1c(N)n(CCC)cc1)c1ccc(C(NC(C)(C)C)C(C)C)cc1,-5.8,383.6340103149414
417,c1(N2C(C(O)=O)[C@H]2N2CCOCC2)cccc(C)c1-c1ccc(F)1,-4.6,289.48713064193726
418,C1CNC(C(Nc2ccc(C(NC)=O)cc2)C(O)=O)C1,-5.5,199.9103569984436
419,C(=O)(OC(=O)c1(C(O)CNC(=O)Nc2ccc(Br)cc2)CN)C1,-4.8,297.5268712043762
420,Fc1cc2nc(CC3CC3)n(-c3ccccc3)c2c2c1CC(=O)NCC2=O,-5.6,239.89833879470825
421,c1cc(Oc2ccc(NC(=O)C)cc2)ccc1Cn1scnc1=O,-5.7,241.90994834899902
422,c1cc(F)ccc1CNC(=O)C1CC2CCCC(C1)C2=O,-6.1,150.00253915786743
423,C1C(=O)NC(c2ccc(C3CS(=O)(=O)c4cc(F)ccc4C3)s2)OC1,-6.7,173.2330527305603
424,C1C2CCOC2N(c2nc3c(cc2)c(Cl)cc(Cl)c3)C1,-5.9,136.86061453819275
425,c1c(NS(CCC)S(=O)(=O)C)c(-c2ccc(C(=O)O)s2)ncn1,-4.5,225.30781269073486
426,c12c(cc(-c3cc4c[nH]cc4cc3)c(F)c(-c3ccc[nH]c3=O)c2)ccc1Cl,-6.3,562.2087259292603
427,c1cc(-c2sc(-c3c(F)ccc(C)c3)c(C(N)=O)c2Cl)ccc1Cl,-5.5,218.61974573135376
428,c1(N2CC(OC(C3CC3)CC2S(NC(=O)C2CC2)=O)N1)=O,-4.4,234.80012798309326
429,c1(-c2c(Cl)ccc(O)c2)c2nc(-c3ccc[nH]c3=O)ccc1c2Cl,-5.8,362.9272267818451
430,c1(Nc2c(NC)cc(Cl)cc2)sc(C#CCO)c(C(=O)O)c1,-4.7,243.88891434669495
431,C1CN(c2c(F)cccc2C(=O)O)S(=O)(=O)c2ccc(Cl)cc21,-5.3,202.54200267791748
432,C1C(c2c(N(S(=O)(=O)c3ccc(C)c(C)c3)c3cccc(Cl)c3C2)N)N1,-5.4,374.754079580307
433,C1(C)CCC(C(=O)O)(CC(NC(C(C)(C)C)=O)=C2CC2)CC1,-4.7,202.7881419658661
434,N(C(=O)NCC(=O)NC1CC1)c1ccc(F)cc1CCC(=O)O,-4.8,242.53591585159302
435,c1c(O)ccc(Br)c1Br,-3.8,165.4380509853363
436,S(=O)(=O)N(CC(=O)NC)C12CC3CC(C1)CC(C3)CC2=O,-5.0,174.62976098060608
437,O1CCN(CC(O)=O)C(CC)(O)CN(c2ccc(Cl)cc2Br)C1,-4.7,266.9519488811493
438,CC1CCC(C)C(N2C=CS2(=O)=O)C1(C)C,-4.0,167.91406059265137
439,O=C(NC(Cc1cccc(O)n1)Cc1cccc(Br)c1)O,-5.4,236.3631043434143
440,O1C2CCC(C2)Nc2cc(NC3CCN(c4ccc(F)cc4Cl)CC3)ccc12,-6.7,268.56106448173523
441,FC(F)(F)c1c(N)cc2c(c1)C(=O)CnOS2(=O)=O,-5.4,147.24926280975342
442,c1ccc2nc(C(C(O)=O)c3ccc(C(=O)O)s3)c(C3CC3)cc2c1,-4.9,274.7960538864136
443,C1CC1CNc1cc(NS(=O)(=O)C)ccc1C(C)CCCC1CC1,-4.7,259.4550037384033
444,Brc1ccc(Cn2c3c(cc(C)c(C(O)CO)c3)C2)c(N)c1Br,-4.8,298.79539465904236
445,c1c(Br)ccc2c(N)c(NC(C)=O)cc(N(CCC)C3CC3)c12,-4.5,239.23562812805176
446,c1(Br)c2sccc2c1CN1C[nH](C(O)C2CC2)CC1,-5.5,190.61954712867737
447,C(C1CC2CCCCC2(C2)CN(C(=O)c2cc(NC)ccc2)CC2=O)C1,-5.0,285.3864905834198
448,c1nccc2c(c(C(=O)O)c1)cc(C(F)(F)F)c(S(N)(=O)=O)c2O,-5.1,369.0333390235901
449,C1CCCCCC1CN1C(=O)c2cccc(Cl)c2S1(=O)=O,-5.6,163.61724424362183
450,c1(C)cc(N2C(C(=O)O)S(=O)(=O)c3cc(Cl)ccc32)c1Br,-5.2,172.28035426139832
451,c1(S(=O)(=O)Nc2cc(N)ccc2)cc(-c2ccccc2)c1C(O)=O,-6.3,396.971599817276
452,c1cccc(-c2cc3c(c(NC4CC4)n2)C(C)=CS(=O)(=O)N3)c1Br,-6.4,213.4032940864563
453,C1CC1Cn1c(C(C)C(F)(F)F)c(C2CC2)cc1NC(=O)C(O)=O,-4.6,254.93283128738403
454,FC(F)(F)c1cc(CS(=O)(=O)C)sn1,-4.2,122.82928895950317
455,Fc1c2c(cc(N4CCC5(CC4)CCNC5=O)cc2)c(N1)Br,-4.8,153.03876423835754
456,FC(F)(F)c1ccncc1CNc1nn(C(=O)N2C[C@@]2C)cc1,-5.8,175.61908555030823
457,c1(C)cc(CNc2c(Br)n(Cc3ncccn3)cc2)c1Br,-4.9,168.71660017967224
458,c1ccc(Br)c(NC(NC(=O)NC(C)c2ccc(F)cc2)=O)c1,-5.7,240.0412998199463
459,C1(NC(N(c2scnc2-c3scnc3)C(C)C)=NC=O)C(=O)N1c1ccc1CCl,-5.4,305.8664662837982
460,C(C(F)(F)F)(O)c1ccccc1CN(CCC)c1cc(O)ccc1Cl,-5.0,271.00642490386963
461,Cc1S(c2cccc(F)c2)C(=O)Oc2ccc3ccccc3c2c1C(O)=O,-7.4,319.95492482185364
462,c1ccc(CN2CC(=O)N(C(c3ccccc3)CC(C)C)CC2)cc1Br,-5.7,240.60087370872498
463,c1cc(CC)c2c(c1)NC(=O)Cn1nc(C(=O)C3C(OC)CC3)c3c(C(F)c2c3N)N1,-5.8,353.32637453079224
464,c1cc(NC(c2ccccc2)=O)c2c(c1)S(=O)(=O)C=CS2(=O)=O,-5.5,147.46704053878784
465,C1CC1c1ccc(Cn2c3c(cccc3)n(Cc3ccc(=O)[nH]c3)c2=O)s1,-6.3,230.44128227233887
466,c1ccc2cc(C(=O)O)ccc2c1NCC(C(C)C)N1CCCCC1=O,-6.4,237.65154314041138
467,c1(N)c(Cn2c(C#CCO)c(-c3ccncc3)c3c(O)cccc23)cc1Cl,-5.0,316.0138704776764
468,CN1C(=O)CN(C(c2ccccc2)CC3CCCCC3)S1(=O)=O,-5.0,219.8836007118225
469,c1c(-c2c(Cl)cc(F)cc2)c3ccccc3n1Cc1ccccc1Cl,-6.5,209.07345867156982
470,N1C(=O)CCN(C(C)(C)C)C(=O)c2ccc(-c3c(F)cccc3)cc21,-6.2,258.2443997859955
471,c1(N2C(OC)(OCc3c(F)cccc3)C2)c(-c2ccc[nH]c2=O)cc1Cl,-4.9,246.66145396232605
